turn,alive_count,survival_fraction,x_mean,x_rms,y_mean,y_rms,z_mean,z_rms,delta_mean,delta_rms,px_rms,py_rms,emittance_proxy_x,emittance_proxy_y
320,9905,0.9905,5.765615896026325e-05,0.006689857462839104,-0.000188540475467921,0.00819338865600009,-0.002387382979147518,0.10908771498869851,-7.102233547227348e-05,0.0031958929673152527,0.00068185161972215,0.000202819233513433,1.0831998882344093e-06,1.0818275323844955e-06
321,9905,0.9905,6.733618625997562e-05,0.007617692759350993,-0.00021706666175124684,0.009134477337597901,-0.002401662410312678,0.10973006081656732,-7.139715582577852e-05,0.003213011203895904,0.0006601470215622237,0.0003006067952498265,1.0842024827377386e-06,1.0829937354662614e-06
322,9905,0.9905,7.461927335225884e-05,0.008303044246284003,-0.00023785081968307164,0.009772625447714033,-0.002416017253478195,0.11037585480261253,-7.177421582756634e-05,0.003230230270308468,0.0006165122242922294,0.0004068970035094774,1.0852456958919798e-06,1.084138650719514e-06
323,9905,0.9905,7.924854220944906e-05,0.00871459288450109,-0.00025015337776022656,0.010080753718491816,-0.002430447958931274,0.11102511714568454,-7.215352726542476e-05,0.003247550703183328,0.0005529041957549549,0.0005060397764305242,1.0863231999223842e-06,1.0852725240217961e-06
324,9905,0.9905,8.106153299434217e-05,0.008834601491216084,-0.0002535372477019805,0.010046262317425754,-0.002444954979330649,0.11167786815388825,-7.253510199688747e-05,0.00326497304229966,0.00047242362540865854,0.0005908239889601221,1.0874250389812993e-06,1.0864091249610954e-06
325,9905,0.9905,7.999590055189283e-05,0.008658114380829534,-0.00024788334900779875,0.009670738365057524,-0.0024595387697205714,0.11233412824519264,-7.291895194958983e-05,0.0032824978306012155,0.00037976300196381965,0.0006567989002704724,1.0885389854853193e-06,1.0875638523402708e-06
326,9905,0.9905,7.609155079806077e-05,0.008192816486085818,-0.00023339479338903142,0.008969993153281439,-0.002474199787544895,0.112993917948044,-7.330508912162682e-05,0.0033001256142122,0.00028282644557872395,0.0007009712326164217,1.0896522546094355e-06,1.0887515749030806e-06
327,9905,0.9905,6.948914406596731e-05,0.0074592785060662884,-0.00021058958224025708,0.007974506744303469,-0.0024889384926612794,0.1136572579019827,-7.36935255819125e-05,0.003317856942453237,0.0001989583588837266,0.000721469644789294,1.0907533403372133e-06,1.0899845114196273e-06
328,9905,0.9905,6.0425021590963045e-05,0.0064920323610874265,-0.00018028207989057777,0.006731249942644269,-0.002503755347355395,0.11432416885826356,-7.408427347054176e-05,0.0033356923678574146,0.0001694409653802144,0.0007174569924679362,1.0918337106116024e-06,1.091270450758431e-06
329,9905,0.9905,4.922273832788863e-05,0.005343327960316158,-0.00014355392549041563,0.00531050623280798,-0.0025186508163552246,0.1149946716804801,-7.447734499915385e-05,0.0033536324461864273,0.00022111644129449865,0.000689111239283211,1.092889111303516e-06,1.0926115680909372e-06
330,9905,0.9905,3.628150568450372e-05,0.004096351931566417,-0.00010171542278111052,0.0038327697434688062,-0.002533625366845482,0.11566878734519206,-7.487275245129784e-05,0.003371677736446802,0.00031185984016299055,0.0006376294214773394,1.0939202794203132e-06,1.0940040145250094e-06
331,9905,0.9905,2.206195725302435e-05,0.0029153392279706986,-5.625878624798363e-05,0.0025859543995641167,-0.002548679468482032,0.11634653694255695,-7.527050818280011e-05,0.0033898288009062126,0.00040858106944006967,0.0005652633403754136,1.0949329489041513e-06,1.095438354116597e-06
332,9905,0.9905,7.069745346305438e-06,0.0022088893356965733,-8.804912185107406e-06,0.00230716421933183,-0.0025638135934064605,0.11702794167696502,-7.567062462213381e-05,0.003408086205109886,0.0004980553211642646,0.00047546315292539915,1.0959371350520208e-06,1.0969008065336426e-06
333,9905,0.9905,-8.162447255546529e-06,0.0025357661811728455,3.8954426327463715e-05,0.0032844066406414363,-0.0025790282162606137,0.11771302286767807,-7.607311427079015e-05,0.0034264505178970917,0.0005736939717365431,0.0003734124947367978,1.0969457897205843e-06,1.0983751395930839e-06
334,9905,0.9905,-2.30938401731506e-05,0.003595753867978043,8.531689881901713e-05,0.004722569152906341,-0.002594323814201338,0.11840180194947181,-7.647798970365183e-05,0.003444922311417726,0.0006313921397440389,0.00026814445140279134,1.0979730122546031e-06,1.099844958549265e-06
335,9905,0.9905,-3.7194759758216135e-05,0.004842938383649474,0.00012863030031035,0.006183448668536263,-0.002609700866915204,0.11909430047328201,-7.688526356936831e-05,0.003463502161148983,0.0006684409399497347,0.0001816925396770164,1.0990320665040943e-06,1.1012960731996518e-06
336,9905,0.9905,-4.996543269898885e-05,0.0060424559683048785,0.00016735143433137427,0.007505055369885961,-0.0026251598566333465,0.11979054010685435,-7.729494859073322e-05,0.003482190645912112,0.000683219861575622,0.00016810840575869434,1.1001334835040605e-06,1.1027186017379464e-06
337,9905,0.9905,-6.0953701918766855e-05,0.007088770052535148,0.00020010109738786324,0.00860302742366035,-0.0026407012681463637,0.12049054263539799,-7.770705756506354e-05,0.0035009883478892725,0.0006751087908717007,0.00024145419990130213,1.1012835194527994e-06,1.104108498372316e-06
338,9905,0.9905,-6.977103666784578e-05,0.007919989298697708,0.0002257132056625025,0.009422812652857597,-0.0026563255888192756,0.12119432996224286,-7.812160336458103e-05,0.00351989585264047,0.0006444680823091179,0.00034475759346449495,1.1024831920084024e-06,1.1054682685678171e-06
339,9905,0.9905,-7.61062698646323e-05,0.008495417246726115,0.00024327631402211596,0.009928083936487779,-0.002672033308606632,0.12190192410950068,-7.853859893679546e-05,0.003538913749120585,0.0005926500257526654,0.000448709887059498,1.1037280412298099e-06,1.1068067510781356e-06
340,9905,0.9905,-7.973657697600484e-05,0.008789341934929569,0.00025216604902581077,0.0100976596216024,-0.00268782492006762,0.1226133472187298,-7.895805730488996e-05,0.0035580426296964976,0.0005220618680508312,0.0005422688576045927,1.105008664205548e-06,1.1081379820155557e-06
341,9905,0.9905,-8.05353091350138e-05,0.008789238197331482,0.0002520673018880938,0.009924709298413588,-0.002703700918381243,0.12332862155160368,-7.937999156810837e-05,0.003577283090164294,0.00043638736302946244,0.00061957037559026,1.1063119660849806e-06,1.109479291406827e-06
342,9905,0.9905,-7.847640526316569e-05,0.008495293515928167,0.00024298539267280498,0.009416614552745032,-0.002719661801361666,0.12404776949058331,-7.980441490214455e-05,0.003596635729766568,0.000341350416757013,0.0006768012597043535,1.1076229679314582e-06,1.1108488957753336e-06
343,9905,0.9905,-7.363522970045336e-05,0.007920419215062873,0.00022524581034301502,0.008595141669485,-0.0027357080694735752,0.12477081353959336,-8.023134055953385e-05,0.003616101151209813,0.0002475251044234885,0.0007114323770516715,1.1089269274234676e-06,1.1122633245520815e-06
344,9905,0.9905,-6.618580891523245e-05,0.00709075772318535,0.0001994825406379925,0.007497306298131992,-0.002751840225847586,0.125497776324702,-8.066078187004636e-05,0.0036356799606819036,0.00018025498695657766,0.000722013483627572,1.11021147512207e-06,1.1137350438685654e-06
345,9905,0.9905,-5.639456874918915e-05,0.006047554241837043,0.00016661540056478274,0.006178638968139897,-0.002768058776295796,0.1262286805948048,-8.10927522410826e-05,0.00365537276786967,0.0001850616727983359,0.0007081204057956829,1.111468457011083e-06,1.115270616489992e-06
346,9905,0.9905,-4.461079780691725e-05,0.0048535420026152255,0.00012781719007542812,0.0047252926068537425,-0.0027843642293274074,0.1269635492223121,-8.152726515807088e-05,0.0036751801859765615,0.00025742634748029367,0.0006703464433580524,1.1126952079513375e-06,1.1168696659286848e-06
347,9905,0.9905,-3.1254178619073365e-05,0.003615716157052019,8.44718342878125e-05,0.0033031450998110144,-0.002800757096164381,0.1277024052038407,-8.19643341848669e-05,0.003695102831740404,0.00035213556954144016,0.0006103168285944334,1.1138950577322608e-06,1.1185248057237438e-06
348,9905,0.9905,-1.6799831980342953e-05,0.00257008933930929,3.812501047254066e-05,0.002353030591834117,-0.00281723789075721,0.12844527166090894,-8.24039729641553e-05,0.0037151413254512453,0.0004463735400624301,0.0005307574412519888,1.115076980868376e-06,1.1202225645409006e-06
349,9905,0.9905,-1.761407715498135e-06,0.002250773294272969,-9.57097845768145e-06,0.0026388451524464013,-0.002833807129800778,0.12919217184063578,-8.284619521785344e-05,0.0037352962909692968,0.0005304249096199393,0.00043575140481405506,1.1162544262790705e-06,1.1219451996995503e-06
350,9905,0.9905,1.3327176044972104e-05,0.002944477449735727,-5.691611757866157e-05,0.0038709951519575255,-0.002850465332750288,0.129943129116444,-8.329101474751712e-05,0.003755568355742962,0.0005988928829751967,0.0003316892263820559,1.1174434836956162e-06,1.1236731633349908e-06
351,9905,0.9905,2.7930695618427614e-05,0.004111379321778218,-0.0001022232798382784,0.0053347830829395156,-0.0028672130218372394,0.1306981669887671,-8.373844543474836e-05,0.0037759581508269614,0.0006482821381562324,0.00023112760891237012,1.1186606413127926e-06,1.1253878846275345e-06
352,9905,0.9905,4.153161282046688e-05,0.005347653039045001,-0.00014387835176329163,0.00674371045871008,-0.002884050722085564,0.13145730908575978,-8.41885012416053e-05,0.003796466310900548,0.0006763358009373837,0.00016758650412206712,1.1199204496243954e-06,1.1270744747586996e-06
353,9905,0.9905,5.3648420254817266e-05,0.006487950730744694,-0.00018039774202681857,0.007976564054305432,-0.002900978961327764,0.13222057916401314,-8.464119621101433e-05,0.0038170934742858134,0.0006818421741396159,0.00019385617438672593,1.121233421882338e-06,1.1287239601413804e-06
354,9905,0.9905,6.385269039278229e-05,0.007448450774784147,-0.0002104812237667662,0.008962873723521513,-0.002917998270221194,0.13298800110927303,-8.509654446718397e-05,0.003837840282966088,0.0006645806800561574,0.0002837901078695159,1.1226044713787729e-06,1.1303347077254386e-06
355,9905,0.9905,7.178422466816171e-05,0.008176779827002658,-0.0002330582284171357,0.009655843260388488,-0.0029351091822643976,0.13375959893716272,-8.555456021602118e-05,0.0038587073826044345,0.0006253152624748579,0.00038839319123634545,1.1240321147978224e-06,1.131912817534411e-06
356,9905,0.9905,7.716376687567556e-05,0.008638540813539345,-0.0002473259427352743,0.010025356592745156,-0.002952312233813504,0.13453539679390947,-8.601525774554964e-05,0.003879695422562233,0.0005658228590820947,0.0004884075966776432,1.1255085685914946e-06,1.1334714059905955e-06
357,9905,0.9905,7.980283216938397e-05,0.008813428521772691,-0.0002527778533209911,0.010056073019206899,-0.0029696079640987665,0.13531541895707513,-8.647865142633005e-05,0.0039008050559178574,0.0004890047918670705,0.000575486760717048,1.1270207441342226e-06,1.1350288659093135e-06
358,9905,0.9905,7.961030580232673e-05,0.00869410143280175,-0.0002492217237801728,0.00974695592936196,-0.002986996915241145,0.13609968983629062,-8.69447557118828e-05,0.003922036939485449,0.0003992633883526846,0.0006447139711604808,1.128552021945412e-06,1.136606339655292e-06
359,9905,0.9905,7.659558076059557e-05,0.008285931278402209,-0.00023678636662151654,0.009111259873391876,-0.003004479632268972,0.13688823397399433,-8.741358513911236e-05,0.00394339173383378,0.0003038075374177708,0.0006928200062850322,1.1300845716391779e-06,1.13822475777183e-06
360,9905,0.9905,7.086812652733188e-05,0.007607189539734964,-0.00021591697154296625,0.008176927552176095,-0.00302205666313472,0.1376810760461749,-8.788515432873431e-05,0.003964870103305211,0.0002174460418774562,0.0007177176330845618,1.131601898749863e-06,1.1399018599491461e-06
361,9905,0.9905,6.263350798576986e-05,0.006689981699570071,-0.00018735915971431643,0.006988189836777195,-0.003039728558731866,0.13847824086311764,-8.835947798570398e-05,0.003986472716034737,0.00017527164015306793,0.0007183742802215076,1.1330912564727944e-06,1.1416496207138288e-06
362,9905,0.9905,5.2185999430406066e-05,0.0055834484179246475,-0.00015213233544959413,0.005611342863206017,-0.0030574958729117953,0.13927975337015516,-8.883657089964753e-05,0.004008200243969143,0.00021197771267447056,0.0006947808049793305,1.1345455690413826e-06,1.1434724495568634e-06
363,9905,0.9905,3.989805933069297e-05,0.004364618928856491,-0.0001114932879666855,0.004156352196966213,-0.0030753591625008576,0.140085638648422,-8.931644794529523e-05,0.004030053362886228,0.0002964612539622687,0.0006479520373641896,1.1359645756882108e-06,1.1453664323792601e-06
364,9905,0.9905,2.6207042604178674e-05,0.0031775194450957226,-6.689134316622065e-05,0.0028651678346418522,-0.003093318987317438,0.14089592191561356,-8.979912408291651e-05,0.004052032752414147,0.0003917642952195284,0.0005799588652487607,1.1373550125348066e-06,1.1473197413649625e-06
365,9905,0.9905,1.1599624772112702e-05,0.0023622789531634603,-1.991666615962333e-05,0.0023598310889337963,-0.003111375910189191,0.14171062852674876,-9.028461435875768e-05,0.0040741390960508305,0.00048207767051523483,0.0004940546000357691,1.1387297884188754e-06,1.1493141806434045e-06
366,9905,0.9905,-3.4055069596002327e-06,0.002477304601364904,2.775644107069983e-05,0.0031181778600867073,-0.003129530496970294,0.142529783974937,-9.077293390548125e-05,0.004096373081183506,0.0005598770393181311,0.0003951282339585183,1.140106257955634e-06,1.1513276749800592e-06
367,9905,0.9905,-1.8276079771646546e-05,0.003418144889998333,7.44292246555582e-05,0.004480882481178368,-0.0031477833165588173,0.14335341389214934,-9.126409794260795e-05,0.004118735399108309,0.0006206360645280861,0.00029140004562500045,1.1415038279236333e-06,1.153337369344054e-06
368,9905,0.9905,-3.2485123581051e-05,0.004629350382430938,0.00011843901853516232,0.005929871375639135,-0.0031661349409142095,0.14418154404999345,-9.175812177696043e-05,0.004141226745049992,0.0006613852705514433,0.00020130461390240913,1.1429412312448815e-06,1.1553229091976072e-06
369,9905,0.9905,-4.5529651129734044e-05,0.00583051160413006,0.00015821848110322676,0.0072689992049458346,-0.003184585945074828,0.14501420036049326,-9.225502080310947e-05,0.0041638478181817255,0.0006802978572613889,0.0001709365284553254,1.1444338526719898e-06,1.157269431812236e-06
370,9905,0.9905,-5.694846742005592e-05,0.006898857800907327,0.00019235141812024004,0.008402279563404658,-0.003203136907175589,0.1458514088768723,-9.275481050382222e-05,0.0041865993216449885,0.000676566901554356,0.00022929258876183166,1.1459914860352848e-06,1.159169827603654e-06
371,9905,0.9905,-6.633847774977479e-05,0.007765466300003587,0.000219623203516991,0.009269751880613304,-0.0032217884084656877,0.14669319579434134,-9.325750645051258e-05,0.004209481962569566,0.0006503737490215245,0.0003274984581808346,1.14761684645707e-06,1.1610259266640643e-06
372,9905,0.9905,-7.336891758823618e-05,0.008385752497433301,0.00023906400284075298,0.009831560778216349,-0.0032405410333264254,0.14753958745089032,-9.37631243036939e-05,0.004232496452093624,0.0006028946881077911,0.0004306865545935404,1.149305060481953e-06,1.1628484169050352e-06
373,9905,0.9905,-7.779300192705372e-05,0.00873115815628828,0.0002499832611528108,0.010063619695950276,-0.0032593953692891062,0.14839061032808454,-9.427167981343367e-05,0.004255643505383896,0.0005363562452684878,0.0005255321109656723,1.1510442253568754e-06,1.1646554838572264e-06
374,9905,0.9905,-7.945658386708868e-05,0.008786679706018579,0.0002519942289843422,0.0099564194836175,-0.0032783520070530695,0.14924629105186477,-9.478318881981058e-05,0.004278923841655947,0.0004542270255494185,0.0006053772818838105,1.1528169817357884e-06,1.1664703494968002e-06
375,9905,0.9905,-7.830351877790946e-05,0.008550167643846647,0.00024502765536681885,0.009514768993562035,-0.003297411540503746,0.15010665639335202,-9.529766725337372e-05,0.004302338184194546,0.0003618554186414721,0.0006660314973224332,1.1546029001648572e-06,1.1683180493368021e-06
376,9905,0.9905,-7.437754758616444e-05,0.00803225778502926,0.00022933416329100375,0.0087579311259354,-0.0033165745667308646,0.1509717332696562,-9.58151311356039e-05,0.0043258872603741255,0.00026869723158768634,0.0007047159926797062,1.1563813601805372e-06,1.1702218993125308e-06
377,9905,0.9905,-6.782063644236898e-05,0.007256809329041955,0.00020547522643499596,0.007720410409561677,-0.0033358416860467463,0.1518415487446893,-9.63355965793772e-05,0.004349571801679337,0.00019596237023815287,0.0007197737545684441,1.158134520149048e-06,1.1722001514194691e-06
378,9905,0.9905,-5.8867835783965146e-05,0.0062625457032540275,0.0001743030722496917,0.00645482520718493,-0.0033552135020046363,0.15271613002998272,-9.685907978943083e-05,0.004373392543725701,0.00018523253349092637,0.0007105896557076101,1.159849950612364e-06,1.174263314616655e-06
379,9905,0.9905,-4.783884519057058e-05,0.0051084779115161275,0.0001369302310189993,0.005042075555500213,-0.0033746906214171986,0.15359550448550896,-9.738559706283108e-05,0.004397350226280352,0.0002459252098116906,0.0006775736887109859,1.1615225411544443e-06,1.1764125297181875e-06
380,9905,0.9905,-3.512658704007862e-05,0.003892344547676496,9.468981926434595e-05,0.003629928478530513,-0.003394273654375084,0.1544796996205076,-9.791516478944344e-05,0.004421445593282879,0.0003364101081079721,0.000622172880342291,1.1631553880871911e-06,1.1786392460084387e-06
381,9905,0.9905,-2.118319769245222e-05,0.0028158030535486525,4.90879757042153e-05,0.002580062645080651,-0.003413963214265565,0.1553687430943157,-9.844779945240518e-05,0.004445679392866257,0.0004300027530388784,0.0005469340765644587,1.1647595144783006e-06,1.180926270835208e-06
382,9905,0.9905,-6.503936014452627e-06,0.0023346765949547182,1.7501471669476179e-06,0.002604116030253181,-0.0034337599177912833,0.1562626627172025,-9.898351762859978e-05,0.004470052377377878,0.0005152629115180693,0.00045572986954125897,1.1663524434083649e-06,1.1832500730995994e-06
383,9905,0.9905,8.390417699888276e-06,0.002839456645844572,-4.5636859544346196e-05,0.0036778492580266647,-0.003453664384989105,0.15716148645120837,-9.952233598913394e-05,0.004494565303400669,0.0005861159261977128,0.0003545556144827329,1.1679558134084878e-06,1.185584041578115e-06
384,9905,0.9905,2.2972046537015523e-05,0.0039229222941253635,-9.138499359230003e-05,0.005092228360488061,-0.0034736772392490733,0.15806524241098835,-0.00010006427129981646,0.004519218931774316,0.0006387200742285112,0.0002545506446815934,1.1695923658347145e-06,1.1879022543012282e-06
385,9905,0.9905,3.672480907031719e-05,0.005137022671863967,-0.0001338651010531232,0.006498630792186663,-0.003493799107333392,0.15897395886466004,-0.00010060934042163978,0.004544014027616571,0.0006705822678287401,0.00018317675598253716,1.171282726754254e-06,1.1901832284482267e-06
386,9905,0.9905,4.916251510483892e-05,0.0062849321260952775,-0.00017156494790852026,0.007753629282910127,-0.0035140306193956476,0.1598876642346557,-0.00010115756031126328,0.004568951360344659,0.0006802937217807818,0.00019072937236635438,1.173042438363989e-06,1.1924131078314967e-06
387,9905,0.9905,5.984611771700088e-05,0.007270817493929682,-0.00020314305832276573,0.008778167171623776,-0.003534372408999952,0.16080638709857917,-0.00010170894802149916,0.00459403170369678,0.0006674517410251827,0.0002698786658341769,1.174879663947827e-06,1.1945878131421657e-06
388,9905,0.9905,6.839921350127105e-05,0.008036769811834025,-0.0002274764512765851,0.009520881959893925,-0.0035548251131403085,0.1617301561900668,-0.00010226352070180031,0.004619255835753702,0.0006326448274962323,0.000371117791802883,1.1767939012625162e-06,1.1967138218122959e-06
389,9905,0.9905,7.452130370561173e-05,0.008544972681316942,-0.00024370057672006492,0.009948397238570937,-0.003575389372260064,0.1626590003996533,-0.00010282129559875071,0.0046446245389604535,0.000577476518114321,0.00047100107064535694,1.178775904037245e-06,1.1988074397091562e-06
390,9905,0.9905,7.799834903727672e-05,0.00877244191454466,-0.0002512400309601238,0.010042571874815592,-0.0035960658302713745,0.1635929487756416,-0.00010338229005655768,0.004670138600148102,0.0005046645796165807,0.0005596833795130026,1.1808088468513974e-06,1.2008926461309564e-06
391,9905,0.9905,7.871024748259186e-05,0.008709433103762194,-0.00024982896006477535,0.00979975377327679,-0.003616855134574882,0.16453203052497764,-0.0001039465215175467,0.004695798810555634,0.00041836647266568295,0.0006316557240491022,1.1828705953061377e-06,1.2029978026426126e-06
392,9905,0.9905,7.6634974060983e-05,0.00835903193851809,-0.00023952042790048583,0.00923068690632063,-0.003637757936079421,0.16547627501412943,-0.00010451400752265831,0.004721605965851929,0.0003252557454542059,0.0006833281922735192,1.1849367835074392e-06,1.2051516832816053e-06
393,9905,0.9905,7.184924012008393e-05,0.007737276984548446,-0.00022068441889707023,0.008360875079597933,-0.0036587748892218143,0.16642571176997065,-0.0001050847657119473,0.004747560866157821,0.00023824597043984648,0.0007123822601559889,1.1869842770077064e-06,1.2073793844391288e-06
394,9905,0.9905,6.452565335290608e-05,0.006873996197744443,-0.00019399455072444317,0.007232046826279511,-0.0036799066519868314,0.16738037048066898,-0.00010565881382508414,0.0047736643160682605,0.00018670843987258888,0.0007175859440732719,1.1889945313892732e-06,1.2096986942186715e-06
395,9905,0.9905,5.4926483790031916e-05,0.005815617102103004,-0.00016040397432631496,0.00590721554861133,-0.003701153885927211,0.16834028099657866,-0.00010623616970185864,0.004799917124674563,0.00020774683617298253,0.0006987437831271098,1.1909563580945738e-06,1.21211744198886e-06
396,9905,0.9905,4.3394261188436715e-05,0.0046342998623188055,-0.00012111132385312573,0.004488529371253864,-0.0037225172561837507,0.16930547333113805,-0.00010681685128268577,0.004826320105586763,0.0002836338277666684,0.0006566919535939006,1.1928676834554458e-06,1.2146322182664996e-06
397,9905,0.9905,3.0339541247508298e-05,0.0034589698183988458,-7.751793325292065e-05,0.003184800916459348,-0.003743997431505575,0.1702759776617715,-0.00010740087660911396,0.0048528740769560475,0.0003760522453631984,0.000593327966055732,1.1947360257152216e-06,1.2172286701887185e-06
398,9905,0.9905,1.622627797137835e-05,0.002574527406612738,-3.117784700318703e-05,0.002508902943870888,-0.0037655950842704466,0.17125182433079586,-0.00010798826382433553,0.004879579861497291,0.00046626220287967026,0.0005117265365458744,1.1965775982733313e-06,1.2198833617474518e-06
399,9905,0.9905,1.5553237397926907e-06,0.0024937098190506023,1.6257591357422073e-05,0.0030232059492344187,-0.0037873108905051886,0.17223304384633176,-0.00010857903117369915,0.004906438286511688,0.0005455522709799754,0.00041653650738806696,1.1984151473322474e-06,1.2225669677781716e-06
400,9905,0.9905,-1.3153355717429605e-05,0.003284486809293418,6.309859671895358e-05,0.004274108887113477,-0.0038091455299062334,0.1732196668832194,-0.00010917319700522487,0.00493345018390946,0.0006088772144394542,0.00031537782628849844,1.2002748176124544e-06,1.2252483755741128e-06
401,9905,0.9905,-2.737911952512677e-05,0.004436563502110869,0.00010767714770540531,0.005690303179474071,-0.0038310996858602663,0.1742117242839391,-0.00010977077977012136,0.0049606163902326805,0.0006529706628407274,0.0002240813288256232,1.2021824827604642e-06,1.2278991262903114e-06
402,9905,0.9905,-4.061908887320076e-05,0.005624912279362942,0.00014840639437404003,0.007033526799313232,-0.003853174045464933,0.17520924705953647,-0.0001103717980233052,0.00498793774667817,0.0006757870403371951,0.00018081752665002467,1.2041600571124922e-06,1.2304975635104912e-06
403,9905,0.9905,-5.240593002483792e-05,0.006705285029373594,0.0001838371521375607,0.008192520426636792,-0.003875369299549721,0.17621226639055232,-0.00011097627042392246,0.005015415099120503,0.0006763298690882459,0.0002221566219305616,1.2062223124774041e-06,1.233032082425157e-06
404,9905,0.9905,-6.232435403356828e-05,0.007599929243870843,0.0002127094703802326,0.009100599163972009,-0.0038976861426968995,0.1772208136279573,-0.00011158421573587276,0.005043049298135086,0.0006546030997492109,0.0003127116965039207,1.2083746580159741e-06,1.2355029904299113e-06
405,9905,0.9905,-7.002575046252712e-05,0.008259690085040001,0.00023399744051402497,0.009713902653231812,-0.003920125273262561,0.17823492029409108,-0.00011219565282833545,0.00507084119902135,0.0006116116727335068,0.0004136468321370523,1.210612212727353e-06,1.2379226838047275e-06
406,9905,0.9905,-7.524043936706892e-05,0.008652916240791153,0.00024694564981779093,0.01000528145396076,-0.003942687393397819,0.1792546180836067,-0.00011281060067629776,0.005098791661826016,0.0005494112516887087,0.0005088100949703897,1.2129203252004885e-06,1.2403140871099762e-06
407,9905,0.9905,-7.778711094963013e-05,0.00876205508315471,0.0002510959856853759,0.009962518451887479,-0.003965373209070035,0.1802799388644192,-0.00011342907836108563,0.0051269015513664635,0.0004712796209582554,0.0005905026886973516,1.2152764959665118e-06,1.2427075549724178e-06
408,9905,0.9905,-7.757912257696064e-05,0.0085826249557532,0.00024630383922479726,0.009587877951299787,-0.003988183430084213,0.1813109146786594,-0.00011405110507089671,0.005155171737254187,0.0003822631947208641,0.0006540663584663347,1.2176534592314584e-06,1.245136661184481e-06
409,9905,0.9905,-7.462743468613511e-05,0.008123032635563411,0.00023274313521171703,0.008898189705971317,-0.004011118770104469,0.1823475777436322,-0.00011467670010133515,0.005183603093918337,0.00029097671032226387,0.0006964398087670674,1.2200230096782766e-06,1.2476334639098467e-06
410,9905,0.9905,-6.904008651456788e-05,0.00740495201897178,0.00021090001372046235,0.007925594596579386,-0.004034179946675655,0.18338996045278005,-0.00011530588285594933,0.005212196500629364,0.00021543844220444096,0.0007157484345254263,1.222360041756417e-06,1.2502239153142413e-06
411,9905,0.9905,-6.1018235325804996e-05,0.006464809564039479,0.00018155539313275356,0.006720168592000342,-0.00405736768124501,0.18443809537665073,-0.00011593867284677122,0.005240952841522746,0.00019170063529222722,0.000711184327764737,1.2246462235816797e-06,1.252924069418784e-06
412,9905,0.9905,-5.084890451113499e-05,0.005358520484212051,0.00014575704024630086,0.005358728929289049,-0.0040806826991839785,0.1854920152638705,-0.00011657508969485835,0.005269873005622801,0.0002387538300423049,0.00068297641842733,1.226872765975694e-06,1.2557376368628992e-06
413,9905,0.9905,-3.8894702314451906e-05,0.004176747399734145,0.00010478214676472058,0.003975896307450431,-0.004104125729810147,0.18655175304212182,-0.00011721515313083796,0.005298957886866603,0.0003229054071045592,0.0006323988842253163,1.2290418672643134e-06,1.2586552542459864e-06
414,9905,0.9905,-2.558087983806488e-05,0.003095338836396675,6.0091749245673e-05,0.002873831540681518,-0.00412769750640924,0.1876173418191261,-0.00011785888299545315,0.005328208384127967,0.0004145038239429255,0.0005618307845766153,1.23116660044502e-06,1.2616556021042787e-06
415,9905,0.9905,-1.1380190666006805e-05,0.002496020391426447,1.327861959491513e-05,0.0026703959134390626,-0.0041513987662572666,0.1886888148836311,-0.0001185062992401115,0.005357625401241549,0.0005000482529506918,0.00047496250744087306,1.2332692337148482e-06,1.2647082488312415e-06
416,9905,0.9905,3.2039084101287856e-06,0.0028036183065504056,-3.398951489255131e-05,0.003546122134566163,-0.004175230250642753,0.1897662057064035,-0.00011915742192743605,0.00538720984702701,0.0005726085662023272,0.000377484775464171,1.2353782037194235e-06,1.2677778511849886e-06
417,9905,0.9905,1.765511816718659e-05,0.0037727557279316863,-8.0029397364603e-05,0.00487964436128029,-0.004199192704889114,0.19084954794122644,-0.0001198122712318179,0.005416962635313283,0.0006279261509743071,0.00027950887975721015,1.2375241583375324e-06,1.2708291394928411e-06
418,9905,0.9905,3.146258518088609e-05,0.004943799049643155,-0.00012320219516450824,0.006264176195864344,-0.004223286878377118,0.19193887542590166,-0.00012047086743997183,0.005446884684962927,0.0006632452558868213,0.00020388279926613904,1.2397356231692354e-06,1.27383198808793e-06
419,9905,0.9905,4.413896933431969e-05,0.006085383609536239,-0.0001619718456774062,0.007528044969730466,-0.004247513524567424,0.19303422218325691,-0.00012113323095149342,0.0054769769198965545,0.0006769516448365643,0.0001948335340245627,1.2420349041704915e-06,1.2767658414308294e-06
420,9905,0.9905,5.523765128532552e-05,0.007086593561447619,-0.0001949597166730888,0.008581066392945024,-0.004271873401023302,0.19413562242215834,-0.00012179938227941912,0.0055072402691173725,0.0006684598664858119,0.00026031613678092347,1.2444348112599462e-06,1.2796228430038584e-06
421,9905,0.9905,6.436847206466093e-05,0.007882694282111002,-0.00022099363576895772,0.009366353698069688,-0.004296367269433461,0.1952431105385276,-0.00012246934205078748,0.005537675666735778,0.0006381861750759135,0.00035596777703538385,1.246936679157929e-06,1.2824091900033317e-06
422,9905,0.9905,7.121144994796703e-05,0.008431950926109487,-0.00023914954510613403,0.009846920949892117,-0.004320995895634902,0.19635672111636424,-0.0001231431310072039,0.00556828405199407,0.000587567513041694,0.00045433132684212757,1.2495299870185624e-06,1.2851444878898442e-06
