id,active,lost_reason,x_m,y_m,y_prime_rad,z_m,z_prime_rad,beta,velocity_m_s,transverse_velocity_m_s,z_transverse_velocity_m_s,momentum_kg_m_s,transverse_momentum_kg_m_s,z_transverse_momentum_kg_m_s,kinetic_energy_ev
45,True,,1.0202906745467026,-0.0003696730667525414,0.0006267888158414529,-2.3959308465171434e-05,0.001824000639954651,0.04554369160411827,13653629.857739514,8557.942490470054,24904.229598220805,2.2861082492457268e-20,1.4329070824301062e-23,4.169862909629813e-23,974611.4827450853
46,True,,1.0148184778115874,-0.0007192102692898021,-0.0005643860832723416,-0.0008741414472174799,0.0003765462245193318,0.0453735563834167,13602646.865610013,-7677.1445866184295,5122.025320715173,2.2775542130029095e-20,-1.2854199017171325e-23,8.576044400443436e-24,967332.2282260329
47,True,,1.0282427038119766,-0.00031975635684580863,0.002461600997245529,0.0005782572321404785,0.0024783469119151825,0.045896417508037184,13759315.874980249,33869.94567926762,34100.35800882285,2.303841116869196e-20,5.671137590780466e-23,5.709717517535997e-23,989790.2346164663
48,True,,1.0128047276805574,0.0005356367432393635,-0.0016690761504082753,0.0008387431746111258,0.0005985223178545117,0.04554004753520978,13652541.325937832,-22787.131119586207,8171.35067900482,2.2859256097528174e-20,-3.815383916845922e-23,1.3681774943922443e-23,974455.2835589855
49,True,,1.0147156796776837,-0.00030844586367304776,0.0015938571925660815,-0.00015435309068450152,0.0019640731740122957,0.0456334748761708,13680527.836514937,21804.807690329828,26869.557730027456,2.2906213326396287e-20,3.650923286472975e-23,4.49894791125779e-23,978463.9205450806
50,True,,1.0213366644966038,0.001418167616198028,0.002731849653366583,0.0017588686214689215,0.0006388552093538723,0.045690056133309065,13697480.327086352,37419.45688354644,8750.706661981298,2.2934657381222907e-20,6.265403581697514e-23,1.4651925342740492e-23,980895.6416349021
51,True,,1.0134238077737985,0.0012230003299971927,-0.0014954211212633314,0.00034129678428199004,-0.0008533484326174554,0.04550629253879753,13642423.073289251,-20401.167609006956,-11641.740346695593,2.284227933650431e-20,-3.41588269776055e-23,-1.9492423269216042e-23,973009.0088819044
52,True,,1.0110361161826,-0.00034294217349176164,-0.00020809565738554587,-0.00014005619098246753,0.0005375921921542938,0.0453951584247291,13609123.864230819,-2831.9995769684324,7316.15873147116,2.278640925480314e-20,-4.7417528133343455e-24,1.2249795702614507e-23,968254.9546645732
53,True,,1.0231372815101059,-0.000392995297776335,-0.0005752881229659164,-0.0005948250429091743,-0.0007004454153312952,0.045593458342109205,13668569.330189686,-7863.365593594319,-9574.086721469319,2.2886148546616867e-20,-1.3166129439302354e-23,-1.603049782406877e-23,976745.9403948392
54,True,,1.0091837476692884,-0.00014230439977526248,-0.0017362387904050912,0.0005337868664289723,0.0006110108268373689,0.045477390008586846,13633755.43949541,-23671.455052948346,8330.372183984566,2.2827736550942458e-20,-3.963440169689442e-23,1.3947994184816978e-23,971771.5016752991
55,True,,1.0235999400558127,-6.188683925517651e-05,0.0006425399912742288,5.045105266656883e-05,-0.0024916359342774803,0.04564139094784412,13682899.48089551,8791.81011306075,-34092.804031705935,2.2910192621591264e-20,1.4720714967168153e-23,-5.708385919717559e-23,978803.9510996477
56,True,,1.013738675110089,-0.0005770679068086889,0.0005938689838755882,0.0004149301837188455,-0.0014442503523577827,0.04554389612548488,13653699.91882299,8108.50889693361,-19719.36091874753,2.2861200013273167e-20,1.357655762205912e-23,-3.3017296174491516e-23,974620.2497113632
57,True,,1.0290897482362131,-0.001207268923085501,-0.0019076692358502556,0.00033758558868486344,0.0003838408695517798,0.04584651415439732,13744413.147247486,-26219.79412581982,5275.6674939183895,2.3013405452224524e-20,-4.390196559335726e-23,8.833485560129532e-24,987635.6014017505
58,True,,1.0158685412479782,-0.0001803256479800795,0.0002986222171411774,-0.0007266624723048784,0.00023571460968919986,0.04551907680530581,13646274.933795692,4075.0808764481435,3216.626369731163,2.2848742046111308e-20,6.823142008696601e-24,5.3857823132883366e-24,973556.6396816645
59,True,,1.0272974532414867,-7.96009481190974e-05,0.0017079436374937578,-0.0008992813344926495,0.0007112712536402092,0.04582572414000065,13738182.966830004,23464.042188922424,9771.574621555745,2.3002951780441102e-20,3.928774513698009e-23,1.6361338350299625e-23,986738.6652831071
60,True,,1.0183359863724408,-0.0003228398189727946,-0.0034711679533895737,-0.0006091650015180794,0.0009678718464159941,0.04558442274092664,13665777.409892442,-47436.208603373816,13226.72121442258,2.2881464413160488e-20,-7.942540599758665e-23,2.2146325210267503e-23,976358.23603569
