step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
485,0.00732421875,0.01679630986106953,0.04127379226604028,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
486,0.00830078125,0.016789653101375136,0.04127609340587987,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
487,0.0078125,0.016789993046963905,0.04125395747182107,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
488,0.005615234375,0.016785565196658553,0.041122179615852864,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
489,0.009765625,0.01678004977042821,0.04119923906969433,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
490,0.009521484375,0.016774762950379437,0.04126332089774739,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
491,0.0078125,0.01676257978704251,0.04124131268876992,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
492,0.0078125,0.01676105581818447,0.041219524561882215,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
493,0.00830078125,0.016755967163561286,0.04122236837876339,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
494,0.00537109375,0.016756509608633036,0.041078699382475756,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
495,0.005615234375,0.016750882448812177,0.040948674107400995,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
496,0.005859375,0.016749081644506184,0.040832156116326984,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
497,0.007080078125,0.016747103915744375,0.04077783846141372,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
498,0.0068359375,0.016737250303167604,0.04071185695179959,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
499,0.0078125,0.01673488523269537,0.04069536338228158,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
