step,time,order_parameter,edge_count,avg_degree,candidate_pairs,edge_added,recouple_asymmetry,inadmissible_edge_added,inadmissible_edge_add_fraction,traceability_failures,traceability_failure_fraction,trace_depth_mean
268,13.4,0.3412648318867954,287,11.48,65,1,0.015384615384615385,0,0.0,0,0.0,0.0
269,13.450000000000001,0.344140500649229,283,11.32,64,0,0.0,0,0.0,0,0.0,0.0
270,13.5,0.3469121154817629,283,11.32,63,0,0.0,0,0.0,0,0.0,0.0
271,13.55,0.34972950678373815,282,11.28,67,1,0.014925373134328358,0,0.0,0,0.0,0.0
272,13.600000000000001,0.35249073763339583,284,11.36,68,3,0.04411764705882353,0,0.0,0,0.0,0.0
273,13.65,0.35523940382309843,284,11.36,66,3,0.045454545454545456,0,0.0,0,0.0,0.0
274,13.700000000000001,0.3580146074798385,285,11.4,66,2,0.030303030303030304,0,0.0,0,0.0,0.0
275,13.75,0.36076672384752917,286,11.44,66,2,0.030303030303030304,0,0.0,0,0.0,0.0
276,13.8,0.36357895705213467,286,11.44,66,1,0.015151515151515152,0,0.0,0,0.0,0.0
277,13.850000000000001,0.366391337732851,286,11.44,65,2,0.03076923076923077,0,0.0,0,0.0,0.0
278,13.9,0.3692615878759653,285,11.4,64,0,0.0,0,0.0,0,0.0,0.0
279,13.950000000000001,0.3721175776445888,287,11.48,66,2,0.030303030303030304,0,0.0,0,0.0,0.0
280,14.0,0.375017425843652,289,11.56,67,2,0.029850746268656716,0,0.0,0,0.0,0.0
281,14.05,0.37796026776963804,291,11.64,68,3,0.04411764705882353,0,0.0,0,0.0,0.0
282,14.100000000000001,0.3808796100305087,292,11.68,64,2,0.03125,0,0.0,0,0.0,0.0
283,14.15,0.3838387860112757,292,11.68,64,1,0.015625,0,0.0,0,0.0,0.0
284,14.200000000000001,0.3867950993940558,295,11.8,63,3,0.047619047619047616,0,0.0,0,0.0,0.0
285,14.25,0.38980490070853796,293,11.72,62,2,0.03225806451612903,0,0.0,0,0.0,0.0
286,14.3,0.392709401563778,296,11.84,61,3,0.04918032786885246,0,0.0,0,0.0,0.0
287,14.350000000000001,0.3956634933847897,296,11.84,61,1,0.01639344262295082,0,0.0,0,0.0,0.0
288,14.4,0.3986050646176317,298,11.92,61,2,0.03278688524590164,0,0.0,0,0.0,0.0
289,14.450000000000001,0.4015830148254669,298,11.92,65,2,0.03076923076923077,0,0.0,0,0.0,0.0
290,14.5,0.40449579414957393,298,11.92,63,1,0.015873015873015872,0,0.0,0,0.0,0.0
291,14.55,0.40740364690488573,300,12.0,64,2,0.03125,0,0.0,0,0.0,0.0
292,14.600000000000001,0.4103566971384469,301,12.04,64,2,0.03125,0,0.0,0,0.0,0.0
293,14.65,0.4132906302981355,300,12.0,63,0,0.0,0,0.0,0,0.0,0.0
294,14.700000000000001,0.4162179803061404,301,12.04,62,1,0.016129032258064516,0,0.0,0,0.0,0.0
295,14.75,0.4191858234794457,301,12.04,61,0,0.0,0,0.0,0,0.0,0.0
296,14.8,0.42220037736170996,301,12.04,61,2,0.03278688524590164,0,0.0,0,0.0,0.0
297,14.850000000000001,0.42515299127369965,300,12.0,58,1,0.017241379310344827,0,0.0,0,0.0,0.0
298,14.9,0.42808919833584325,299,11.96,62,0,0.0,0,0.0,0,0.0,0.0
299,14.950000000000001,0.43101495998347567,300,12.0,68,3,0.04411764705882353,0,0.0,0,0.0,0.0
300,15.0,0.43385576954533084,302,12.08,67,3,0.04477611940298507,0,0.0,0,0.0,0.0
301,15.05,0.4366896496377566,305,12.2,64,3,0.046875,0,0.0,0,0.0,0.0
302,15.100000000000001,0.4395545214599093,305,12.2,61,1,0.01639344262295082,0,0.0,0,0.0,0.0
303,15.15,0.4424495221376172,304,12.16,62,1,0.016129032258064516,0,0.0,0,0.0,0.0
304,15.200000000000001,0.44527852253084815,304,12.16,62,4,0.06451612903225806,0,0.0,0,0.0,0.0
305,15.25,0.4479203660241872,306,12.24,61,2,0.03278688524590164,0,0.0,0,0.0,0.0
306,15.3,0.45058882588634463,305,12.2,60,1,0.016666666666666666,0,0.0,0,0.0,0.0
307,15.350000000000001,0.4531937313606192,305,12.2,60,3,0.05,0,0.0,0,0.0,0.0
308,15.4,0.45568206369580144,304,12.16,63,0,0.0,0,0.0,0,0.0,0.0
309,15.450000000000001,0.4581509606999624,305,12.2,67,2,0.029850746268656716,0,0.0,0,0.0,0.0
310,15.5,0.460600830882452,307,12.28,67,2,0.029850746268656716,0,0.0,0,0.0,0.0
311,15.55,0.46308341567394257,310,12.4,67,3,0.04477611940298507,0,0.0,0,0.0,0.0
312,15.600000000000001,0.46559570891002944,312,12.48,64,2,0.03125,0,0.0,0,0.0,0.0
313,15.65,0.4681595563087916,312,12.48,63,2,0.031746031746031744,0,0.0,0,0.0,0.0
314,15.700000000000001,0.4706882555196445,311,12.44,62,0,0.0,0,0.0,0,0.0,0.0
315,15.75,0.473238358893188,310,12.4,63,0,0.0,0,0.0,0,0.0,0.0
316,15.8,0.47577079610843087,309,12.36,62,0,0.0,0,0.0,0,0.0,0.0
317,15.850000000000001,0.478285518736186,308,12.32,63,0,0.0,0,0.0,0,0.0,0.0
318,15.9,0.4807963252898795,309,12.36,63,1,0.015873015873015872,0,0.0,0,0.0,0.0
319,15.950000000000001,0.4833456583123561,310,12.4,62,1,0.016129032258064516,0,0.0,0,0.0,0.0
320,16.0,0.4859339157498145,310,12.4,64,1,0.015625,0,0.0,0,0.0,0.0
321,16.05,0.48851743495910077,310,12.4,65,0,0.0,0,0.0,0,0.0,0.0
322,16.1,0.4911392551431204,309,12.36,67,0,0.0,0,0.0,0,0.0,0.0
323,16.150000000000002,0.49374627343513844,308,12.32,71,0,0.0,0,0.0,0,0.0,0.0
324,16.2,0.4963453112751003,309,12.36,73,1,0.0136986301369863,0,0.0,0,0.0,0.0
325,16.25,0.498982378862491,310,12.4,71,2,0.028169014084507043,0,0.0,0,0.0,0.0
326,16.3,0.5016113870977642,310,12.4,69,0,0.0,0,0.0,0,0.0,0.0
327,16.35,0.5042803326536329,308,12.32,70,0,0.0,0,0.0,0,0.0,0.0
328,16.400000000000002,0.5068773729655364,309,12.36,72,1,0.013888888888888888,0,0.0,0,0.0,0.0
329,16.45,0.5095200642282048,307,12.28,73,0,0.0,0,0.0,0,0.0,0.0
330,16.5,0.5121416000704675,309,12.36,74,2,0.02702702702702703,0,0.0,0,0.0,0.0
331,16.55,0.5147980239424766,308,12.32,75,0,0.0,0,0.0,0,0.0,0.0
332,16.6,0.517439668406148,308,12.32,77,1,0.012987012987012988,0,0.0,0,0.0,0.0
333,16.650000000000002,0.5200660816422621,310,12.4,77,2,0.025974025974025976,0,0.0,0,0.0,0.0
334,16.7,0.5227433559379426,311,12.44,76,2,0.02631578947368421,0,0.0,0,0.0,0.0
335,16.75,0.525410274334444,312,12.48,75,2,0.02666666666666667,0,0.0,0,0.0,0.0
336,16.8,0.528069524193394,311,12.44,75,0,0.0,0,0.0,0,0.0,0.0
337,16.85,0.5307145078763724,310,12.4,81,1,0.012345679012345678,0,0.0,0,0.0,0.0
338,16.900000000000002,0.5333085029902329,309,12.36,82,0,0.0,0,0.0,0,0.0,0.0
339,16.95,0.5358878536955665,309,12.36,86,0,0.0,0,0.0,0,0.0,0.0
340,17.0,0.5385086758616379,311,12.44,88,2,0.022727272727272728,0,0.0,0,0.0,0.0
341,17.05,0.5411725194458927,312,12.48,87,2,0.022988505747126436,0,0.0,0,0.0,0.0
342,17.1,0.5438233587852574,314,12.56,87,3,0.034482758620689655,0,0.0,0,0.0,0.0
343,17.150000000000002,0.54644898631271,315,12.6,83,1,0.012048192771084338,0,0.0,0,0.0,0.0
344,17.2,0.5491189524950669,314,12.56,85,1,0.011764705882352941,0,0.0,0,0.0,0.0
345,17.25,0.551722744967296,315,12.6,86,1,0.011627906976744186,0,0.0,0,0.0,0.0
346,17.3,0.5543703203050845,317,12.68,87,2,0.022988505747126436,0,0.0,0,0.0,0.0
347,17.35,0.5570578577190844,317,12.68,85,1,0.011764705882352941,0,0.0,0,0.0,0.0
348,17.400000000000002,0.5597541364991496,321,12.84,84,4,0.047619047619047616,0,0.0,0,0.0,0.0
349,17.45,0.5624891118759083,319,12.76,81,0,0.0,0,0.0,0,0.0,0.0
350,17.5,0.5651980098678464,321,12.84,82,2,0.024390243902439025,0,0.0,0,0.0,0.0
351,17.55,0.5679497266470412,321,12.84,78,0,0.0,0,0.0,0,0.0,0.0
352,17.6,0.5707475792520792,321,12.84,77,1,0.012987012987012988,0,0.0,0,0.0,0.0
353,17.650000000000002,0.5735380147978918,321,12.84,77,1,0.012987012987012988,0,0.0,0,0.0,0.0
354,17.7,0.5763124248973873,322,12.88,76,1,0.013157894736842105,0,0.0,0,0.0,0.0
355,17.75,0.579144768396126,323,12.92,76,2,0.02631578947368421,0,0.0,0,0.0,0.0
356,17.8,0.5819824456283422,321,12.84,75,0,0.0,0,0.0,0,0.0,0.0
357,17.85,0.5847683456469791,319,12.76,76,0,0.0,0,0.0,0,0.0,0.0
358,17.900000000000002,0.5874873917592028,321,12.84,75,2,0.02666666666666667,0,0.0,0,0.0,0.0
359,17.95,0.5902487244143222,322,12.88,72,1,0.013888888888888888,0,0.0,0,0.0,0.0
360,18.0,0.593041256674214,320,12.8,71,1,0.014084507042253521,0,0.0,0,0.0,0.0
361,18.05,0.5957203480571442,318,12.72,71,0,0.0,0,0.0,0,0.0,0.0
362,18.1,0.5983301117828378,320,12.8,68,2,0.029411764705882353,0,0.0,0,0.0,0.0
363,18.150000000000002,0.6009959560694351,320,12.8,69,1,0.014492753623188406,0,0.0,0,0.0,0.0
364,18.2,0.603658652778846,322,12.88,70,3,0.04285714285714286,0,0.0,0,0.0,0.0
365,18.25,0.6063071411002379,322,12.88,69,1,0.014492753623188406,0,0.0,0,0.0,0.0
366,18.3,0.6089499632833906,321,12.84,67,1,0.014925373134328358,0,0.0,0,0.0,0.0
367,18.35,0.6115300005725256,319,12.76,67,0,0.0,0,0.0,0,0.0,0.0
368,18.400000000000002,0.6140502639558322,320,12.8,68,2,0.029411764705882353,0,0.0,0,0.0,0.0
369,18.45,0.6165520873870581,322,12.88,66,2,0.030303030303030304,0,0.0,0,0.0,0.0
370,18.5,0.6190926262656822,323,12.92,64,2,0.03125,0,0.0,0,0.0,0.0
371,18.55,0.6216230896492517,324,12.96,64,2,0.03125,0,0.0,0,0.0,0.0
372,18.6,0.6241260017668216,325,13.0,62,1,0.016129032258064516,0,0.0,0,0.0,0.0
373,18.650000000000002,0.6266677129768107,325,13.0,60,1,0.016666666666666666,0,0.0,0,0.0,0.0
374,18.7,0.6292030131003713,326,13.04,59,1,0.01694915254237288,0,0.0,0,0.0,0.0
375,18.75,0.6317761728244962,326,13.04,57,0,0.0,0,0.0,0,0.0,0.0
376,18.8,0.6343872865548259,326,13.04,58,0,0.0,0,0.0,0,0.0,0.0
377,18.85,0.6370366685481964,327,13.08,58,2,0.034482758620689655,0,0.0,0,0.0,0.0
378,18.900000000000002,0.6396870542506575,327,13.08,58,1,0.017241379310344827,0,0.0,0,0.0,0.0
379,18.95,0.6423197971430362,327,13.08,56,0,0.0,0,0.0,0,0.0,0.0
380,19.0,0.6449921950516434,328,13.12,58,1,0.017241379310344827,0,0.0,0,0.0,0.0
381,19.05,0.6477047316804448,328,13.12,59,1,0.01694915254237288,0,0.0,0,0.0,0.0
382,19.1,0.6504044564770541,328,13.12,57,1,0.017543859649122806,0,0.0,0,0.0,0.0
383,19.150000000000002,0.6530922741518127,325,13.0,55,0,0.0,0,0.0,0,0.0,0.0
384,19.200000000000003,0.655658308355065,326,13.04,53,1,0.018867924528301886,0,0.0,0,0.0,0.0
385,19.25,0.6582636408386672,325,13.0,52,0,0.0,0,0.0,0,0.0,0.0
386,19.3,0.6608550759988152,324,12.96,51,0,0.0,0,0.0,0,0.0,0.0
387,19.35,0.6634306151508267,324,12.96,51,0,0.0,0,0.0,0,0.0,0.0
388,19.400000000000002,0.6660416864253937,325,13.0,51,2,0.0392156862745098,0,0.0,0,0.0,0.0
389,19.450000000000003,0.668632336218945,323,12.92,48,2,0.041666666666666664,0,0.0,0,0.0,0.0
390,19.5,0.6710479884446631,321,12.84,47,0,0.0,0,0.0,0,0.0,0.0
391,19.55,0.6733816995152881,323,12.92,47,2,0.0425531914893617,0,0.0,0,0.0,0.0
392,19.6,0.6757440130899107,322,12.88,45,0,0.0,0,0.0,0,0.0,0.0
393,19.650000000000002,0.6780821583273561,321,12.84,46,1,0.021739130434782608,0,0.0,0,0.0,0.0
394,19.700000000000003,0.6803393619217878,320,12.8,45,1,0.022222222222222223,0,0.0,0,0.0,0.0
395,19.75,0.6825124562250727,320,12.8,43,0,0.0,0,0.0,0,0.0,0.0
396,19.8,0.6847060307141087,320,12.8,44,0,0.0,0,0.0,0,0.0,0.0
397,19.85,0.6869199281272429,318,12.72,44,1,0.022727272727272728,0,0.0,0,0.0,0.0
398,19.900000000000002,0.6889911543858774,319,12.76,43,2,0.046511627906976744,0,0.0,0,0.0,0.0
399,19.950000000000003,0.6910410658967451,319,12.76,42,1,0.023809523809523808,0,0.0,0,0.0,0.0
400,20.0,0.6930535071238239,321,12.84,41,2,0.04878048780487805,0,0.0,0,0.0,0.0
401,20.05,0.6950845759759581,320,12.8,39,0,0.0,0,0.0,0,0.0,0.0
402,20.1,0.6970773956720696,319,12.76,40,1,0.025,0,0.0,0,0.0,0.0
403,20.150000000000002,0.69897641048211,318,12.72,39,1,0.02564102564102564,0,0.0,0,0.0,0.0
404,20.200000000000003,0.7007778387095311,318,12.72,38,1,0.02631578947368421,0,0.0,0,0.0,0.0
405,20.25,0.7025387617752867,318,12.72,38,1,0.02631578947368421,0,0.0,0,0.0,0.0
406,20.3,0.7042573826793759,318,12.72,37,0,0.0,0,0.0,0,0.0,0.0
407,20.35,0.7059880829316958,319,12.76,37,1,0.02702702702702703,0,0.0,0,0.0,0.0
408,20.400000000000002,0.707731283185553,318,12.72,35,0,0.0,0,0.0,0,0.0,0.0
409,20.450000000000003,0.7094303022769045,319,12.76,36,1,0.027777777777777776,0,0.0,0,0.0,0.0
410,20.5,0.7111413857585904,319,12.76,35,0,0.0,0,0.0,0,0.0,0.0
411,20.55,0.7128641700103613,319,12.76,38,0,0.0,0,0.0,0,0.0,0.0
412,20.6,0.7145986756845167,320,12.8,38,1,0.02631578947368421,0,0.0,0,0.0,0.0
413,20.650000000000002,0.7163449628975712,320,12.8,37,1,0.02702702702702703,0,0.0,0,0.0,0.0
414,20.700000000000003,0.7180467526530895,319,12.76,35,1,0.02857142857142857,0,0.0,0,0.0,0.0
415,20.75,0.71966277172237,320,12.8,35,2,0.05714285714285714,0,0.0,0,0.0,0.0
416,20.8,0.7212329240861207,321,12.84,34,1,0.029411764705882353,0,0.0,0,0.0,0.0
417,20.85,0.7228116838400256,323,12.92,32,2,0.0625,0,0.0,0,0.0,0.0
418,20.900000000000002,0.7243994270175067,324,12.96,30,2,0.06666666666666667,0,0.0,0,0.0,0.0
419,20.950000000000003,0.7259401004914869,324,12.96,29,0,0.0,0,0.0,0,0.0,0.0
420,21.0,0.7274888356501654,324,12.96,30,0,0.0,0,0.0,0,0.0,0.0
421,21.05,0.7290456219428154,324,12.96,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
422,21.1,0.7305540876451795,327,13.08,31,3,0.0967741935483871,0,0.0,0,0.0,0.0
423,21.150000000000002,0.7320718668764754,325,13.0,29,0,0.0,0,0.0,0,0.0,0.0
424,21.200000000000003,0.7334958563667915,325,13.0,30,1,0.03333333333333333,0,0.0,0,0.0,0.0
425,21.25,0.7348693080557925,325,13.0,30,1,0.03333333333333333,0,0.0,0,0.0,0.0
426,21.3,0.7361912692436733,326,13.04,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
427,21.35,0.7375200226240104,327,13.08,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
428,21.400000000000002,0.7388541867118342,327,13.08,30,0,0.0,0,0.0,0,0.0,0.0
429,21.450000000000003,0.7401936786482574,326,13.04,31,0,0.0,0,0.0,0,0.0,0.0
430,21.5,0.7414811941944748,327,13.08,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
431,21.55,0.742773656219563,327,13.08,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
432,21.6,0.744015801697744,328,13.12,30,1,0.03333333333333333,0,0.0,0,0.0,0.0
433,21.650000000000002,0.7452638381710079,329,13.16,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
434,21.700000000000003,0.7465177236385446,331,13.24,27,2,0.07407407407407407,0,0.0,0,0.0,0.0
435,21.75,0.7477775855747515,331,13.24,26,0,0.0,0,0.0,0,0.0,0.0
436,21.8,0.7490418296870703,330,13.2,26,0,0.0,0,0.0,0,0.0,0.0
437,21.85,0.7502600438801148,330,13.2,26,0,0.0,0,0.0,0,0.0,0.0
438,21.900000000000002,0.7514813598618708,330,13.2,26,0,0.0,0,0.0,0,0.0,0.0
439,21.950000000000003,0.752705730223074,331,13.24,26,1,0.038461538461538464,0,0.0,0,0.0,0.0
440,22.0,0.753934161761281,331,13.24,27,0,0.0,0,0.0,0,0.0,0.0
441,22.05,0.7551655142149197,331,13.24,27,0,0.0,0,0.0,0,0.0,0.0
442,22.1,0.7563997225374898,330,13.2,27,0,0.0,0,0.0,0,0.0,0.0
443,22.150000000000002,0.7575846088227056,331,13.24,28,1,0.03571428571428571,0,0.0,0,0.0,0.0
444,22.200000000000003,0.7587713129195229,330,13.2,28,0,0.0,0,0.0,0,0.0,0.0
445,22.25,0.7599071597492415,330,13.2,28,0,0.0,0,0.0,0,0.0,0.0
446,22.3,0.7610439616299396,331,13.24,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
447,22.35,0.7621825599379358,332,13.28,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
448,22.400000000000002,0.7633221963939336,331,13.24,31,0,0.0,0,0.0,0,0.0,0.0
449,22.450000000000003,0.7644092805318969,331,13.24,31,0,0.0,0,0.0,0,0.0,0.0
450,22.5,0.7654964889464931,332,13.28,32,1,0.03125,0,0.0,0,0.0,0.0
451,22.55,0.7665838048839418,331,13.24,32,0,0.0,0,0.0,0,0.0,0.0
452,22.6,0.7676174414323476,332,13.28,32,1,0.03125,0,0.0,0,0.0,0.0
453,22.650000000000002,0.7686517414711846,332,13.28,31,0,0.0,0,0.0,0,0.0,0.0
454,22.700000000000003,0.7696855589908723,332,13.28,31,0,0.0,0,0.0,0,0.0,0.0
455,22.75,0.770718876237896,332,13.28,32,0,0.0,0,0.0,0,0.0,0.0
456,22.8,0.7717516742858173,333,13.32,32,1,0.03125,0,0.0,0,0.0,0.0
457,22.85,0.7727847799049562,333,13.32,31,0,0.0,0,0.0,0,0.0,0.0
458,22.900000000000002,0.7738173038105877,333,13.32,31,0,0.0,0,0.0,0,0.0,0.0
459,22.950000000000003,0.7748492239832769,333,13.32,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
460,23.0,0.7758233136966347,333,13.32,31,0,0.0,0,0.0,0,0.0,0.0
461,23.05,0.7767966060495223,333,13.32,31,0,0.0,0,0.0,0,0.0,0.0
462,23.1,0.7777690864497029,333,13.32,32,0,0.0,0,0.0,0,0.0,0.0
463,23.150000000000002,0.7787407396205098,335,13.4,32,2,0.0625,0,0.0,0,0.0,0.0
464,23.200000000000003,0.7797122606507328,334,13.36,31,0,0.0,0,0.0,0,0.0,0.0
465,23.25,0.7806265003746757,334,13.36,32,0,0.0,0,0.0,0,0.0,0.0
466,23.3,0.7815398934302286,333,13.32,34,0,0.0,0,0.0,0,0.0,0.0
467,23.35,0.7823971243354312,333,13.32,36,0,0.0,0,0.0,0,0.0,0.0
468,23.400000000000002,0.7832532087379073,334,13.36,36,1,0.027777777777777776,0,0.0,0,0.0,0.0
469,23.450000000000003,0.7841085540141282,334,13.36,35,0,0.0,0,0.0,0,0.0,0.0
470,23.5,0.7849627284060194,334,13.36,35,0,0.0,0,0.0,0,0.0,0.0
471,23.55,0.7858157292136767,335,13.4,35,1,0.02857142857142857,0,0.0,0,0.0,0.0
472,23.6,0.7866675647619301,336,13.44,34,2,0.058823529411764705,0,0.0,0,0.0,0.0
473,23.650000000000002,0.7874643193018118,337,13.48,33,1,0.030303030303030304,0,0.0,0,0.0,0.0
474,23.700000000000003,0.7882599696437773,338,13.52,32,1,0.03125,0,0.0,0,0.0,0.0
475,23.75,0.7890552262372119,339,13.56,32,1,0.03125,0,0.0,0,0.0,0.0
476,23.8,0.7898492718058067,339,13.56,31,0,0.0,0,0.0,0,0.0,0.0
477,23.85,0.7906419863091398,341,13.64,32,2,0.0625,0,0.0,0,0.0,0.0
478,23.900000000000002,0.7914345109037072,343,13.72,31,2,0.06451612903225806,0,0.0,0,0.0,0.0
479,23.950000000000003,0.7922268551529758,343,13.72,29,0,0.0,0,0.0,0,0.0,0.0
480,24.0,0.7930177893761355,344,13.76,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
481,24.05,0.793807467926194,344,13.76,29,0,0.0,0,0.0,0,0.0,0.0
482,24.1,0.7945957478787669,345,13.8,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
483,24.150000000000002,0.7953833305209014,345,13.8,30,0,0.0,0,0.0,0,0.0,0.0
484,24.200000000000003,0.7961695278686516,345,13.8,30,0,0.0,0,0.0,0,0.0,0.0
485,24.25,0.7969543404842551,346,13.84,30,1,0.03333333333333333,0,0.0,0,0.0,0.0
486,24.3,0.797738643905121,348,13.92,30,2,0.06666666666666667,0,0.0,0,0.0,0.0
487,24.35,0.7985237695376256,349,13.96,28,1,0.03571428571428571,0,0.0,0,0.0,0.0
488,24.400000000000002,0.7993080196549045,349,13.96,27,0,0.0,0,0.0,0,0.0,0.0
489,24.450000000000003,0.8000908221026036,349,13.96,27,0,0.0,0,0.0,0,0.0,0.0
490,24.5,0.8008721773587945,348,13.92,28,0,0.0,0,0.0,0,0.0,0.0
491,24.55,0.801595812666872,348,13.92,27,0,0.0,0,0.0,0,0.0,0.0
492,24.6,0.8023180530069303,348,13.92,28,0,0.0,0,0.0,0,0.0,0.0
493,24.650000000000002,0.8030389002548349,348,13.92,29,0,0.0,0,0.0,0,0.0,0.0
494,24.700000000000003,0.803758355768408,348,13.92,29,0,0.0,0,0.0,0,0.0,0.0
495,24.75,0.8044764204310821,348,13.92,30,0,0.0,0,0.0,0,0.0,0.0
496,24.8,0.8051930946924696,350,14.0,31,2,0.06451612903225806,0,0.0,0,0.0,0.0
497,24.85,0.8059099993524068,350,14.0,29,0,0.0,0,0.0,0,0.0,0.0
498,24.900000000000002,0.8066254778147535,350,14.0,29,0,0.0,0,0.0,0,0.0,0.0
499,24.950000000000003,0.8073395306026628,350,14.0,30,0,0.0,0,0.0,0,0.0,0.0
500,25.0,0.8080521578735227,351,14.04,30,1,0.03333333333333333,0,0.0,0,0.0,0.0
501,25.05,0.8087635905698876,351,14.04,29,0,0.0,0,0.0,0,0.0,0.0
502,25.1,0.8094735842839258,352,14.08,29,1,0.034482758620689655,0,0.0,0,0.0,0.0
503,25.150000000000002,0.8101832471305347,352,14.08,28,0,0.0,0,0.0,0,0.0,0.0
504,25.200000000000003,0.8108914520999214,352,14.08,28,0,0.0,0,0.0,0,0.0,0.0
505,25.25,0.8115981990519877,352,14.08,28,0,0.0,0,0.0,0,0.0,0.0
506,25.3,0.8123034875869158,352,14.08,29,0,0.0,0,0.0,0,0.0,0.0
507,25.35,0.8130073170695092,352,14.08,29,0,0.0,0,0.0,0,0.0,0.0
508,25.400000000000002,0.8137096866517756,355,14.2,29,3,0.10344827586206896,0,0.0,0,0.0,0.0
509,25.450000000000003,0.814411687390011,355,14.2,27,0,0.0,0,0.0,0,0.0,0.0
510,25.5,0.8151121904026977,355,14.2,29,0,0.0,0,0.0,0,0.0,0.0
511,25.55,0.8158111954773272,355,14.2,31,0,0.0,0,0.0,0,0.0,0.0
512,25.6,0.8165087022114395,355,14.2,32,0,0.0,0,0.0,0,0.0,0.0
513,25.650000000000002,0.8172047100315211,355,14.2,32,0,0.0,0,0.0,0,0.0,0.0
514,25.700000000000003,0.8178992182105131,355,14.2,32,0,0.0,0,0.0,0,0.0,0.0
515,25.75,0.8185922258840256,355,14.2,32,0,0.0,0,0.0,0,0.0,0.0
516,25.8,0.8192837320653389,356,14.24,32,1,0.03125,0,0.0,0,0.0,0.0
517,25.85,0.8199750615550438,356,14.24,32,0,0.0,0,0.0,0,0.0,0.0
518,25.900000000000002,0.8206648419005323,357,14.28,34,1,0.029411764705882353,0,0.0,0,0.0,0.0
519,25.950000000000003,0.8213544798563747,357,14.28,33,0,0.0,0,0.0,0,0.0,0.0
520,26.0,0.8220425191566865,357,14.28,34,0,0.0,0,0.0,0,0.0,0.0
521,26.05,0.822728962974569,357,14.28,34,0,0.0,0,0.0,0,0.0,0.0
522,26.1,0.8234138141736173,357,14.28,34,0,0.0,0,0.0,0,0.0,0.0
523,26.150000000000002,0.8240970753310186,359,14.36,34,2,0.058823529411764705,0,0.0,0,0.0,0.0
524,26.200000000000003,0.8247796519093546,360,14.4,32,1,0.03125,0,0.0,0,0.0,0.0
525,26.25,0.8254618908811902,361,14.44,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
526,26.3,0.8261436062691228,361,14.44,30,0,0.0,0,0.0,0,0.0,0.0
527,26.35,0.8268236619722439,361,14.44,30,0,0.0,0,0.0,0,0.0,0.0
528,26.400000000000002,0.8275020624279222,362,14.48,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
529,26.450000000000003,0.828178842151738,363,14.52,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
530,26.5,0.8288546915091893,363,14.52,31,0,0.0,0,0.0,0,0.0,0.0
531,26.55,0.8295288897216337,365,14.6,31,2,0.06451612903225806,0,0.0,0,0.0,0.0
532,26.6,0.8302029526188595,365,14.6,30,0,0.0,0,0.0,0,0.0,0.0
533,26.650000000000002,0.8308753961663684,366,14.64,30,1,0.03333333333333333,0,0.0,0,0.0,0.0
534,26.700000000000003,0.8315475655225831,366,14.64,31,0,0.0,0,0.0,0,0.0,0.0
535,26.75,0.832218059975259,366,14.64,31,0,0.0,0,0.0,0,0.0,0.0
536,26.8,0.8328868830969973,366,14.64,32,0,0.0,0,0.0,0,0.0,0.0
537,26.85,0.833554038084633,366,14.64,32,0,0.0,0,0.0,0,0.0,0.0
538,26.900000000000002,0.8342195277917699,368,14.72,32,2,0.0625,0,0.0,0,0.0,0.0
539,26.950000000000003,0.8348853537938363,369,14.76,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
540,27.0,0.8355502303841241,369,14.76,30,0,0.0,0,0.0,0,0.0,0.0
541,27.05,0.8362134247824261,369,14.76,30,0,0.0,0,0.0,0,0.0,0.0
542,27.1,0.8368749403872094,369,14.76,31,0,0.0,0,0.0,0,0.0,0.0
543,27.150000000000002,0.8375347801583878,369,14.76,32,0,0.0,0,0.0,0,0.0,0.0
544,27.200000000000003,0.83819294665739,370,14.8,32,1,0.03125,0,0.0,0,0.0,0.0
545,27.25,0.8388502670577025,371,14.84,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
546,27.3,0.8395062925846811,371,14.84,31,1,0.03225806451612903,0,0.0,0,0.0,0.0
547,27.35,0.840142556868779,373,14.92,30,2,0.06666666666666667,0,0.0,0,0.0,0.0
548,27.400000000000002,0.8407781441373553,375,15.0,29,2,0.06896551724137931,0,0.0,0,0.0,0.0
549,27.450000000000003,0.8414137502679165,375,15.0,27,0,0.0,0,0.0,0,0.0,0.0
550,27.5,0.8420474070538837,375,15.0,27,0,0.0,0,0.0,0,0.0,0.0
551,27.55,0.8426791312338467,375,15.0,28,0,0.0,0,0.0,0,0.0,0.0
