step,time,active_area,total_signal,max_signal,delta_recouple_events,outside_activation_events,pending_outside_activations,outside_activation_no_recouple_total,outside_activation_events_total,outside_activation_no_recouple_fraction,signal_outside_domain_fraction
470,47.0,372.1473054897683,1050.5718592239034,15.139579845907122,0,0,48,528,616,0.8571428571428571,0.004283456970824666
471,47.1,372.7085509047566,1051.118999927784,15.141050388252683,0,0,48,528,616,0.8571428571428571,0.004383198153048137
472,47.2,373.2686296722418,1051.6634049281452,15.142510062187075,0,0,40,536,616,0.8701298701298701,0.004483977822245912
473,47.300000000000004,373.8275416300893,1052.2050879035046,15.143958952697972,0,0,40,536,616,0.8701298701298701,0.004585777937172633
474,47.400000000000006,374.38528665944557,1052.744062463987,15.145397144046335,0,8,48,536,624,0.8589743589743589,0.004688588093270579
475,47.5,374.9418646885409,1053.280342151667,15.146824719773734,8,0,40,544,624,0.8717948717948718,0.0038772648410422363
476,47.6,375.4972756959537,1053.8139404409087,15.148241762709562,0,4,36,552,628,0.8789808917197452,0.003965589861550873
477,47.7,376.05151971333436,1054.344870738704,15.14964835497816,0,0,36,552,628,0.8789808917197452,0.004054893497427016
478,47.800000000000004,376.6045968275919,1054.8731463850104,15.151044578005854,8,0,36,552,628,0.8789808917197452,0.003187143489808389
479,47.900000000000006,377.156507182552,1055.3987806530854,15.152430512527902,0,0,36,552,628,0.8789808917197452,0.0032630528072550282
480,48.0,377.70725098009575,1055.92178674982,15.153806238595337,0,8,44,552,636,0.8679245283018868,0.003339945659470006
481,48.1,378.2568284807933,1056.4421778160709,15.155171835581736,0,0,44,552,636,0.8679245283018868,0.003417800028391615
482,48.2,378.8052400040509,1056.9599669269905,15.156527382189891,0,0,44,552,636,0.8679245283018868,0.0034966154255253235
483,48.300000000000004,379.35248592778845,1057.4751670923556,15.157872956458391,8,0,44,552,636,0.8679245283018868,0.002601467564657525
484,48.400000000000006,379.8985666876732,1057.9877912568938,15.159208635768122,0,0,44,552,636,0.8679245283018868,0.0026682081962401977
485,48.5,380.4434827759304,1058.4978523006093,15.160534496848676,0,0,44,552,636,0.8679245283018868,0.0027359125130504455
486,48.6,380.98723473976054,1059.0053630391062,15.16185061578468,0,0,44,552,636,0.8679245283018868,0.0028045756913877046
487,48.7,381.5298231793877,1059.510336223911,15.16315706802203,0,0,44,552,636,0.8679245283018868,0.002874192548332029
488,48.800000000000004,382.07124874577244,1060.0127845427915,15.164453928374055,0,0,36,560,636,0.8805031446540881,0.0029447575488419906
489,48.900000000000006,382.6115121380151,1060.5127206200773,15.165741271027585,0,0,36,560,636,0.8805031446540881,0.0030162648130760803
490,49.0,383.150614100484,1061.0101570169768,15.167019169548949,0,0,36,560,636,0.8805031446540881,0.0030887081239210114
491,49.1,383.6885554196988,1061.5051062318921,15.16828769688989,0,0,36,560,636,0.8805031446540881,0.0031620809347107696
492,49.2,384.22533692100103,1061.9975807007327,15.169546925393387,0,0,36,560,636,0.8805031446540881,0.003236376377120756
493,49.300000000000004,384.76095946504495,1062.487592797229,15.170796926799431,8,8,44,560,644,0.8695652173913043,0.002402719233857751
494,49.400000000000006,385.2954239441399,1062.9751548332426,15.172037772250686,0,0,44,560,644,0.8695652173913043,0.0024641170858419412
495,49.5,385.82873127847563,1063.4602790590766,15.173269532298098,0,0,36,568,644,0.8819875776397516,0.002526456179593718
496,49.6,386.3608824122639,1063.9429776637812,15.17449227690643,0,0,36,568,644,0.8819875776397516,0.002589733876962576
497,49.7,386.8918783098236,1064.4232627754623,15.17570607545971,0,0,36,568,644,0.8819875776397516,0.0026539471248752567
498,49.800000000000004,387.4217199516425,1064.901146461585,15.176910996766619,0,0,36,568,644,0.8819875776397516,0.0027190924581250234
499,49.900000000000006,387.9504083304421,1065.376640729277,15.178107109065804,0,0,36,568,644,0.8819875776397516,0.00278516600265462
500,50.0,388.4779444472739,1065.8497575256306,15.179294480031125,0,0,36,568,644,0.8819875776397516,0.002852163479328492
501,50.1,389.004329307674,1066.3205087380024,15.180473176776822,0,0,36,568,644,0.8819875776397516,0.00292008020818889
502,50.2,389.52956391789945,1066.7889061943124,15.181643265862636,0,4,40,568,648,0.8765432098765432,0.0029889148738415144
503,50.300000000000004,390.05364928127096,1067.254961663341,15.182804813298848,0,0,40,568,648,0.8765432098765432,0.0030586547619091595
504,50.400000000000006,390.5765863946439,1067.7186868550243,15.183957884551253,0,0,40,568,648,0.8765432098765432,0.0031292975252479025
505,50.5,391.0983762450271,1068.1800934207492,15.185102544546089,0,0,40,568,648,0.8765432098765432,0.0032008369336954823
506,50.6,391.619019806368,1068.6391929536455,15.186238857674883,0,0,40,568,648,0.8765432098765432,0.003273266384608811
507,50.7,392.13851803652136,1069.0959969888772,15.187366887799254,8,8,48,568,656,0.8658536585365854,0.0024135998149291916
508,50.800000000000004,392.656871874416,1069.550517003933,15.188486698255643,0,0,48,568,656,0.8658536585365854,0.0024752584533203445
509,50.900000000000006,393.1740822374333,1070.002764418913,15.18959835186,0,0,48,568,656,0.8658536585365854,0.0025378167629764906
510,51.0,393.6901500190076,1070.4527505968185,15.190701910912408,0,0,48,568,656,0.8658536585365854,0.0026012699756292747
511,51.1,394.20507608645914,1070.9004868438342,15.191797437201641,0,8,56,568,664,0.8554216867469879,0.0026656209177331573
512,51.2,394.71886127906623,1071.3459844096153,15.192884992009697,0,0,56,568,664,0.8554216867469879,0.0027308486727664638
513,51.300000000000004,395.23150640638335,1071.7892544875672,15.19396463611625,0,0,56,568,664,0.8554216867469879,0.0027969547205051164
514,51.400000000000006,395.7430122468081,1072.2303082151293,15.195036429803068,0,0,56,568,664,0.8554216867469879,0.0028639327533376297
515,51.5,396.25337954640054,1072.669156674054,15.196100432858373,0,0,56,568,664,0.8554216867469879,0.0029317760974386714
516,51.6,396.76260901795456,1073.1058108906836,15.197156704581161,0,0,48,576,664,0.8674698795180723,0.0030004777212994465
517,51.7,397.270701340321,1073.5402818362302,15.198205303785471,0,0,48,576,664,0.8674698795180723,0.003070030244654903
518,51.800000000000004,397.7776571579794,1073.972580427049,15.199246288804606,0,8,56,576,672,0.8571428571428571,0.00314043388901252
519,51.900000000000006,398.2834770808549,1074.4027175249137,15.200279717495311,0,0,56,576,672,0.8571428571428571,0.003211665373957897
520,52.0,398.7881616843748,1074.8307039372892,15.201305647241911,0,8,64,576,680,0.8470588235294118,0.00328373144820391
521,52.1,399.29171150975856,1075.2565504176027,15.202324134960403,0,0,64,576,680,0.8470588235294118,0.003356608424715058
522,52.2,399.79412706453087,1075.6802676655147,15.203335237102507,0,0,64,576,680,0.8470588235294118,0.0034302945964635435
523,52.300000000000004,400.29540882325307,1076.101866327187,15.204339009659682,0,0,56,584,680,0.8588235294117647,0.0035047807034379705
524,52.400000000000006,400.79555722845976,1076.521356995551,15.205335508167096,0,0,56,584,680,0.8588235294117647,0.00358005720901829
525,52.5,401.29457269178954,1076.9387502105735,15.20632478770756,0,0,52,588,680,0.8647058823529412,0.0036561143113153158
526,52.6,401.7924555953002,1077.3540564595207,15.207306902915432,0,0,52,588,680,0.8647058823529412,0.003732941954705111
527,52.7,402.289206292955,1077.767286177223,15.208281907980478,0,0,52,588,680,0.8647058823529412,0.0038105298415336115
528,52.800000000000004,402.7848251122655,1078.1784497463368,15.209249856651695,0,0,52,588,680,0.8647058823529412,0.003888867443966823
529,52.900000000000006,403.27931235608014,1078.587557497605,15.21021080224111,0,0,44,596,680,0.8764705882352941,0.003967944015961755
530,53.0,403.7726683045029,1078.9946197101171,15.21116479762754,8,0,44,596,680,0.8764705882352941,0.0031676599295113695
531,53.1,404.26489321692753,1079.3996466115666,15.212111895260314,0,0,44,596,680,0.8764705882352941,0.0032363266384135797
532,53.2,404.7559873341753,1079.8026483785086,15.213052147162978,0,0,44,596,680,0.8764705882352941,0.0033057409873568596
533,53.300000000000004,405.2459508807185,1080.2036351366164,15.213985604936951,0,0,44,596,680,0.8764705882352941,0.003375894707447971
534,53.400000000000006,405.7347840669785,1080.6026169609331,15.214912319765167,0,0,44,596,680,0.8764705882352941,0.0034467792891347262
535,53.5,406.2224870916816,1080.9996038761285,15.215832342415677,0,0,44,596,680,0.8764705882352941,0.003518385991829066
536,53.6,406.70906014426043,1081.3946058567478,15.21674572324522,0,0,44,596,680,0.8764705882352941,0.0035907058536581555
537,53.7,407.19450340728514,1081.787632827464,15.217652512202779,0,0,44,596,680,0.8764705882352941,0.0036637297013241074
538,53.800000000000004,407.6788170589128,1082.1786946633267,15.218552758833095,0,0,44,596,680,0.8764705882352941,0.0037374481600532354
539,53.900000000000006,408.1620012753401,1082.5678011900102,15.219446512280157,0,0,44,596,680,0.8764705882352941,0.003811851663615843
540,54.0,408.64405623324853,1082.95496218406,15.220333821290675,0,0,44,596,680,0.8764705882352941,0.0038869304643979227
541,54.1,409.12498211222794,1083.3401873731398,15.221214734217504,0,0,44,596,680,0.8764705882352941,0.003962674643506345
542,54.2,409.6047790971688,1083.723486436274,15.222089299023072,8,8,44,604,688,0.877906976744186,0.003157532319501506
543,54.300000000000004,410.08344738061066,1084.1048690040927,15.22295756328275,0,0,44,604,688,0.877906976744186,0.0032239058267246237
544,54.400000000000006,410.5609871650385,1084.4843446590721,15.223819574188223,0,0,44,604,688,0.877906976744186,0.003290949516819291
545,54.5,411.0373986651151,1084.8619229357769,15.224675378550819,0,0,44,604,688,0.877906976744186,0.0033586552374991543
546,54.6,411.51268210984233,1085.237613321098,15.22552502280482,0,0,44,604,688,0.877906976744186,0.003427014662735326
547,54.7,411.98683774464314,1085.6114252544926,15.226368553010746,0,0,44,604,688,0.877906976744186,0.0034960193013763145
548,54.800000000000004,412.45986583335605,1085.98336812822,15.227206014858613,0,0,44,604,688,0.877906976744186,0.003565660505766891
549,54.900000000000006,412.9317666601361,1086.353451287579,15.228037453671172,0,8,52,604,696,0.867816091954023,0.003635937245044576
550,55.0,413.4025405312573,1086.721684031141,15.228862914407117,0,0,52,604,696,0.867816091954023,0.0037068256978408957
551,55.1,413.87218777680994,1087.0880756109852,15.229682441664268,0,0,48,608,696,0.8735632183908046,0.003778323969008507
552,55.2,414.34070875228963,1087.4526352329303,15.230496079682737,0,0,48,608,696,0.8735632183908046,0.003850422873896841
553,55.300000000000004,414.80810384007475,1087.8153720567657,15.231303872348066,0,0,48,608,696,0.8735632183908046,0.003923113114165222
554,55.400000000000006,415.2743734507885,1088.176295196482,15.232105863194334,0,0,48,608,696,0.8735632183908046,0.003996385286134496
555,55.5,415.7395180245443,1088.5354137204995,15.232902095407253,0,0,48,608,696,0.8735632183908046,0.004070229889052588
556,55.6,416.20353803207365,1088.892736651897,15.23369261182723,4,0,40,616,696,0.8850574712643678,0.0037304879940547524
557,55.7,416.66643397573375,1089.2482729686376,15.234477454952408,0,8,48,616,704,0.875,0.0038001171952547434
558,55.800000000000004,417.12820639039757,1089.6020316037943,15.235256666941682,0,8,56,616,712,0.8651685393258427,0.003870314330388819
559,55.900000000000006,417.5888558442242,1089.9540214457752,15.236030289617693,0,0,56,616,712,0.8651685393258427,0.003941063689284588
560,56.0,418.04838293931317,1090.3042513385462,15.236798364469792,0,0,48,624,712,0.8764044943820225,0.0040123634727451144
561,56.1,418.5067883122414,1090.6527300818536,15.237560932656988,0,0,48,624,712,0.8764044943820225,0.004084204937081576
562,56.2,418.9640726344883,1090.9994664314445,15.238318035010868,0,0,48,624,712,0.8764044943820225,0.004156579251157106
563,56.300000000000004,419.4202366127481,1091.3444690992874,15.239069712038486,0,0,48,624,712,0.8764044943820225,0.004229477503353006
564,56.400000000000006,419.87528098913583,1091.6877467537906,15.239816003925238,0,0,48,624,712,0.8764044943820225,0.004302890708463785
565,56.5,420.3292065412867,1092.029308020022,15.24055695053771,0,0,48,624,712,0.8764044943820225,0.004376809814514034
566,56.6,420.7820140823562,1092.3691614799218,15.241292591426495,8,0,48,624,712,0.8764044943820225,0.0036303033899014554
567,56.7,421.23370446092224,1092.707315672522,15.24202296582899,0,0,40,632,712,0.8876404494382022,0.0036951165375375336
568,56.800000000000004,421.6842785607943,1093.0437790941594,15.242748112672171,0,0,40,632,712,0.8876404494382022,0.003760454572967511
569,56.900000000000006,422.13373730073533,1093.3785601986888,15.243468070575338,0,0,32,640,712,0.898876404494382,0.003826310431028861
570,57.0,422.5820816340991,1093.7116673976952,15.244182877852836,0,0,32,640,712,0.898876404494382,0.0038926769349676596
571,57.1,423.02931254838893,1094.0431090607067,15.244892572516758,0,0,32,640,712,0.898876404494382,0.003959546801916267
572,57.2,423.4754310647429,1094.3728935154031,15.245597192279613,0,0,32,640,712,0.898876404494382,0.0040269126483963484
573,57.300000000000004,423.9204382373499,1094.701029047826,15.246296774556974,0,0,32,640,712,0.898876404494382,0.004094766995840423
574,57.400000000000006,424.3643351528018,1095.027523902587,15.246991356470103,0,8,40,640,720,0.8888888888888888,0.004163109982451153
575,57.5,424.8071229293873,1095.3523862830743,15.247680974848548,0,0,40,640,720,0.8888888888888888,0.004231919032457058
576,57.6,425.2488027163315,1095.6756243516588,15.248365666232711,0,0,40,640,720,0.8888888888888888,0.00430119366069015
577,57.7,425.68937569298737,1095.9972462299006,15.249045466876408,0,0,40,640,720,0.8888888888888888,0.004370926065018242
578,57.800000000000004,426.1288430679838,1096.317259998751,15.249720412749378,0,0,40,640,720,0.8888888888888888,0.004441108375935768
579,57.900000000000006,426.5672060783337,1096.635673698757,15.250390539539788,0,8,48,640,728,0.8791208791208791,0.004511739974863648
580,58.0,427.0044659885101,1096.9524953302634,15.25105588265671,0,0,48,640,728,0.8791208791208791,0.0045827987748253375
581,58.1,427.4406240894913,1097.267732853612,15.25171647723256,0,0,48,640,728,0.8791208791208791,0.004654283557932284
582,58.2,427.8756816977816,1097.5813941893439,15.252372358125529,0,0,48,640,728,0.8791208791208791,0.004726186241859888
583,58.300000000000004,428.3096401544133,1097.8934872183975,15.253023559921978,0,0,48,640,728,0.8791208791208791,0.004798498704158411
584,58.400000000000006,428.7425008239302,1098.2040197823055,15.253670116938814,0,0,48,640,728,0.8791208791208791,0.004871212787556353
585,58.5,429.17426509336104,1098.5129996833937,15.254312063225838,0,0,48,640,728,0.8791208791208791,0.004944320305207029
586,58.6,429.6049343711838,1098.8204346849768,15.254949432568074,0,0,48,640,728,0.8791208791208791,0.005017813045872835
587,58.7,430.0345100862859,1099.126332511552,15.255582258488065,4,0,48,640,728,0.8791208791208791,0.00466004696449976
588,58.800000000000004,430.46299368692337,1099.4307008489943,15.256210574248156,0,0,48,640,728,0.8791208791208791,0.004730190131297734
589,58.900000000000006,430.89038663968216,1099.7335473447492,15.25683441285274,0,0,48,640,728,0.8791208791208791,0.004800710576530911
590,59.0,431.3166904284452,1100.0348796080254,15.257453807050492,0,0,48,640,728,0.8791208791208791,0.00487160060867854
591,59.1,431.74190655336736,1100.3347052099853,15.258068789336573,8,0,40,648,728,0.8901098901098901,0.004110242487356213
592,59.2,432.16603652986134,1100.6330316839355,15.25867939195481,0,0,40,648,728,0.8901098901098901,0.004173346973798131
593,59.300000000000004,432.5890818875977,1100.9298665255158,15.259285646899864,8,0,40,648,728,0.8901098901098901,0.0033781967996046533
594,59.400000000000006,433.0110441695189,1101.225217192888,15.259887585919348,0,0,40,648,728,0.8901098901098901,0.0034340865902907024
595,59.5,433.43192493087304,1101.5190911069237,15.260485240515955,0,0,40,648,728,0.8901098901098901,0.003490382187982407
596,59.6,433.8517257382654,1101.8114956513891,15.261078641949545,0,0,40,648,728,0.8901098901098901,0.0035470782422551903
597,59.7,434.2704481687325,1102.1024381731322,15.261667821239207,0,0,40,648,728,0.8901098901098901,0.0036041693430865405
598,59.800000000000004,434.6880938088382,1102.3919259822665,15.26225280916531,0,0,32,656,728,0.9010989010989011,0.0036616500243824997
599,59.900000000000006,435.10466425379315,1102.6799663523552,15.26283363627152,8,0,32,656,728,0.9010989010989011,0.0029063890414562266
600,60.0,435.52016110660134,1102.9665665205935,15.263410332866812,0,0,32,656,728,0.9010989010989011,0.0029562080112323992
601,60.1,435.93458597723054,1103.2517336879905,15.26398292902744,0,0,32,656,728,0.9010989010989011,0.003006443755747847
602,60.2,436.34794048181084,1103.5354750195504,15.264551454598903,0,0,32,656,728,0.9010989010989011,0.0030570919471519637
603,60.300000000000004,436.7602262418602,1103.8177976444526,15.265115939197878,0,0,32,656,728,0.9010989010989011,0.003108148166743682
604,60.400000000000006,437.1714448835387,1104.0987086562307,15.265676412214143,0,0,32,656,728,0.9010989010989011,0.003159607908181958
605,60.5,437.5815980369298,1104.3782151129492,15.266232902812467,0,0,32,656,728,0.9010989010989011,0.003211466580730899
606,60.6,437.99068733535177,1104.6563240373844,15.266785439934496,0,0,24,664,728,0.9120879120879121,0.003263719512535361
607,60.7,438.39871441469677,1104.9330424171976,15.267334052300603,0,0,16,672,728,0.9230769230769231,0.0033163619539229093
608,60.800000000000004,438.805680912799,1105.2083772051117,15.267878768411727,0,0,16,672,728,0.9230769230769231,0.003369389080728025
609,60.900000000000006,439.21158846883145,1105.482335319086,15.268419616551197,0,0,16,672,728,0.9230769230769231,0.0034227959976344422
610,61.0,439.6164387227312,1105.7549236424907,15.268956624786526,0,0,16,672,728,0.9230769230769231,0.0034765777415315976
611,61.1,440.0202333146525,1106.026149024278,15.269489820971193,8,0,16,672,728,0.9230769230769231,0.002688384782062975
612,61.2,440.4229738844481,1106.296018279157,15.270019232746408,0,0,16,672,728,0.9230769230769231,0.0027355343898534563
613,61.300000000000004,440.82466207117784,1106.5645381877612,15.270544887542853,0,0,16,672,728,0.9230769230769231,0.0027830771652686066
614,61.400000000000006,441.2252995126438,1106.8317154968222,15.271066812582413,0,0,16,672,728,0.9230769230769231,0.002831008773948445
615,61.5,441.624887844952,1107.0975569193383,15.271585034879884,0,8,24,672,736,0.9130434782608695,0.0028793320344586157
616,61.6,442.02342870210003,1107.3620691347414,15.27209958124466,0,8,32,672,744,0.9032258064516129,0.0029280358268346618
617,61.7,442.42092371558965,1107.6252587890676,15.27261047828242,0,4,36,672,748,0.8983957219251337,0.0029771118065094297
618,61.800000000000004,442.81737451406354,1107.8871324951226,15.273117752396775,0,0,36,672,748,0.8983957219251337,0.0030265550776610627
619,61.900000000000006,443.21278272296604,1108.1476968326467,15.273621429790918,0,0,36,672,748,0.8983957219251337,0.0030763644858445077
620,62.0,443.6071499642274,1108.4069583484834,15.274121536469245,0,0,36,672,748,0.8983957219251337,0.0031265352882516224
621,62.1,444.0004778559693,1108.664923556741,15.27461809823897,0,0,36,672,748,0.8983957219251337,0.0031770626852122568
622,62.2,444.3927680122322,1108.9215989389575,15.275111140711713,0,8,44,672,756,0.8888888888888888,0.0032279492207851587
623,62.300000000000004,444.7840220427246,1109.1769909442626,15.275600689305096,0,0,36,680,756,0.8994708994708994,0.003279175593477637
624,62.400000000000006,445.1742415525904,1109.4311059895415,15.276086769244285,0,0,36,680,756,0.8994708994708994,0.0033307438726164077
625,62.5,445.5634281421966,1109.6839504595937,15.27656940556356,0,0,36,680,756,0.8994708994708994,0.0033826490647385072
626,62.6,445.95158340693985,1109.9355307072956,15.277048623107838,0,0,36,680,756,0.8994708994708994,0.0034348861358748407
627,62.7,446.33870893706967,1110.1858530537593,15.2775244465342,0,0,36,680,756,0.8994708994708994,0.003487450014747649
628,62.800000000000004,446.7248063175292,1110.4349237884906,15.277996900313397,0,0,28,688,756,0.91005291005291,0.0035403355959373224
629,62.900000000000006,447.1098771278126,1110.6827491695478,15.278466008731344,0,0,28,688,756,0.91005291005291,0.0035935377430154404
630,63.0,447.4939229418368,1110.9293354237002,15.278931795890601,0,0,28,688,756,0.91005291005291,0.003647051291641021
631,63.1,447.87694532782945,1111.1746887465818,15.279394285711836,0,0,28,688,756,0.91005291005291,0.003700871052617129
632,63.2,448.2589458482305,1111.4188153028488,15.279853501935282,0,0,28,688,756,0.91005291005291,0.0037549918149050233
633,63.300000000000004,448.6399260596065,1111.6617212263345,15.280309468122178,0,4,32,688,760,0.9052631578947369,0.0038094121773237922
634,63.400000000000006,449.01988751257994,1111.9034126202027,15.280762207656194,0,0,32,688,760,0.9052631578947369,0.0038641194909553927
635,63.5,449.398831751768,1112.1438955571018,15.281211743744848,0,0,32,688,760,0.9052631578947369,0.003919112086527295
636,63.6,449.77676031573554,1112.3831760793164,15.281658099420913,0,0,32,688,760,0.9052631578947369,0.003974384695659275
637,63.7,450.153674736958,1112.6212601989196,15.282101297543802,0,8,40,688,768,0.8958333333333334,0.004029939248343825
638,63.800000000000004,450.5295765417951,1112.8581538979251,15.282541360800952,0,8,48,688,776,0.8865979381443299,0.004085763807773664
639,63.900000000000006,450.90446725047525,1113.0938631284355,15.282978311709186,0,0,48,688,776,0.8865979381443299,0.004141845658866374
640,64.0,451.27834837708866,1113.3283938127934,15.283412172616078,0,0,48,688,776,0.8865979381443299,0.004198186448797217
641,64.10000000000001,451.6512214295908,1113.5617518437293,15.283842965701288,0,0,48,688,776,0.8865979381443299,0.004254780900627436
642,64.2,452.02308790981385,1113.7939430845108,15.284270712977898,8,0,48,688,776,0.8865979381443299,0.003497144918216234
643,64.3,452.39394931348716,1114.0249733690882,15.284695436293738,0,0,48,688,776,0.8865979381443299,0.0035478209372241847
644,64.4,452.76380713026526,1114.2548485022428,15.285117157332692,0,0,48,688,776,0.8865979381443299,0.003598767102777901
645,64.5,453.13266284376436,1114.4835742597315,15.285535897616004,0,0,48,688,776,0.8865979381443299,0.0036499787706302587
646,64.60000000000001,453.5005179316053,1114.711156388433,15.28595167850356,0,0,48,688,776,0.8865979381443299,0.0037014512906771344
647,64.7,453.8673738654648,1114.9376006064908,15.286364521195173,0,0,48,688,776,0.8865979381443299,0.003753180009135995
648,64.8,454.2332321111322,1115.1629126034582,15.286774446731851,0,0,48,688,776,0.8865979381443299,0.0038051602706700577
649,64.9,454.5980941285744,1115.387098040441,15.28718147599705,0,0,48,688,776,0.8865979381443299,0.003857387420456994
650,65.0,454.96196137200593,1115.6101625502388,15.28758562971793,0,0,48,688,776,0.8865979381443299,0.003909856806201402
651,65.10000000000001,455.3248352899652,1115.8321117374876,15.287986928466584,0,0,48,688,776,0.8865979381443299,0.003962563780090253
652,65.2,455.68671732539843,1116.0529511788002,15.288385392661274,0,0,48,688,776,0.8865979381443299,0.004015503700690733
653,65.3,456.047608915747,1116.2726864229062,15.288781042567647,0,0,48,688,776,0.8865979381443299,0.004068671934789975
654,65.4,456.40751149304225,1116.4913229907916,15.289173898299941,0,0,48,688,776,0.8865979381443299,0.0041220638591762514
655,65.5,456.7664264840049,1116.7088663758377,15.28956397982218,0,0,48,688,776,0.8865979381443299,0.004175674862361376
656,65.60000000000001,457.1243553101501,1116.9253220439587,15.289951306949373,0,8,56,688,784,0.8775510204081632,0.004229507787313907
657,65.7,457.48129938789805,1117.1406954337388,15.290335899348687,0,0,56,688,784,0.8775510204081632,0.004283543616255837
658,65.8,457.83726012868885,1117.35499195657,15.290717776540614,8,0,56,688,784,0.8775510204081632,0.0035551549556860477
659,65.9,458.1922389391035,1117.5682169967872,15.291096957900141,0,0,56,688,784,0.8775510204081632,0.0036034150848235514
660,66.0,458.54623722098904,1117.7803759118033,15.291473462657892,0,0,56,688,784,0.8775510204081632,0.0036519069750886738
661,66.10000000000001,458.8992563715887,1117.9914740322442,15.291847309901275,0,0,56,688,784,0.8775510204081632,0.003700626660070191
662,66.2,459.2512977836769,1118.2015166620831,15.292218518575615,0,0,56,688,784,0.8775510204081632,0.0037495701703829532
663,66.3,459.6023628456986,1118.4105090787725,15.292587107485273,0,0,56,688,784,0.8775510204081632,0.0037987335350498776
664,66.4,459.95245294191375,1118.6184565333788,15.292953095294772,0,8,56,696,792,0.8787878787878788,0.0038481201561706272
665,66.5,460.3015694525458,1118.8253642507118,15.29331650052989,0,0,48,704,792,0.8888888888888888,0.0038977116799933085
666,66.60000000000001,460.64971375393395,1119.0312374294583,15.293677341578766,0,0,44,708,792,0.8939393939393939,0.003947511165004659
667,66.7,460.99688721869177,1119.236081242311,15.294035636692985,8,0,44,708,792,0.8939393939393939,0.0032343726695019163
668,66.8,461.34309121586693,1119.4399008360995,15.294391403988659,0,0,44,708,792,0.8939393939393939,0.0032785207369567483
669,66.9,461.68832711110815,1119.642701331919,15.294744661447496,0,0,44,708,792,0.8939393939393939,0.003322902945932405
670,67.0,462.0325962668337,1119.8444878252594,15.295095426917863,0,0,44,708,792,0.8939393939393939,0.0033675157706446177
671,67.10000000000001,462.3759000424054,1120.045265386133,15.295443718115845,0,0,36,716,792,0.9040404040404041,0.0034123556668802743
672,67.2,462.7182397943053,1120.2450390592023,15.29578955262628,0,8,44,716,800,0.895,0.0034574265807541522
673,67.3,463.0596168763167,1120.4438138639064,15.296132947903807,0,0,44,716,800,0.895,0.003502710309643349
674,67.4,463.40003263970823,1120.641594794587,15.296473921273886,0,0,44,716,800,0.895,0.003548210399508927
675,67.5,463.73948843342197,1120.8383868206138,15.296812489933822,0,0,44,716,800,0.895,0.0035939232476966576
676,67.60000000000001,464.07798560426386,1121.034194886511,15.297148670953776,0,0,44,716,800,0.895,0.0036398452403412613
677,67.7,464.4155254970982,1121.2290239120784,15.29748248127777,0,0,44,716,800,0.895,0.003685972753756571
678,67.8,464.7521094550439,1121.4228787925178,15.29781393772468,0,0,44,716,800,0.895,0.0037323021558078704
679,67.9,465.0877388196752,1121.6157643985553,15.298143056989225,0,0,44,716,800,0.895,0.003778829807265838
680,68.0,465.4224149312231,1121.8076855765623,15.298469855642946,0,0,44,716,800,0.895,0.0038255520631415656
681,68.10000000000001,465.75613912878055,1121.9986471486798,15.298794350135175,0,0,44,716,800,0.895,0.003872465274002091
682,68.2,466.08891275050917,1122.1886539129364,15.299116556794003,0,0,40,720,800,0.9,0.0039195657872659944
683,68.3,466.42073713384826,1122.3777106433718,15.29943649182723,0,0,40,720,800,0.9,0.003966849948478535
684,68.4,466.75161361572543,1122.5658220901548,15.299754171323316,0,0,40,720,800,0.9,0.004014314102565936
685,68.5,467.08154353276916,1122.7529929797038,15.30006961125232,0,0,40,720,800,0.9,0.004061954595068353
686,68.60000000000001,467.4105282215222,1122.9392280148054,15.30038282746683,0,0,32,728,800,0.91,0.004109767773351149
687,68.7,467.7385690186562,1123.1245318747315,15.300693835702887,0,0,24,736,800,0.92,0.0041577499877941205
688,68.8,468.0656672611879,1123.3089092153577,15.301002651580903,0,0,24,736,800,0.92,0.00420589759295828
689,68.9,468.3918242866948,1123.492364669281,15.301309290606572,8,8,32,736,808,0.9108910891089109,0.003474570389444316
690,69.0,468.7170414335322,1123.6749028459344,15.301613768171762,0,0,32,736,808,0.9108910891089109,0.0035178673411552924
691,69.10000000000001,469.0413200410495,1123.856528331705,15.301916099555422,0,0,32,736,808,0.9108910891089109,0.003561347958820524
692,69.2,469.36466144980733,1124.0372456900463,15.302216299924456,0,0,32,736,808,0.9108910891089109,0.0036050089289037693
693,69.3,469.68706700179314,1124.2170594615964,15.30251438433461,8,0,32,736,808,0.9108910891089109,0.002898916440516929
694,69.4,470.00853804063706,1124.395974164288,15.302810367731338,0,0,32,736,808,0.9108910891089109,0.002937634709043156
695,69.5,470.32907591182635,1124.5739942934665,15.303104264950667,0,0,32,736,808,0.9108910891089109,0.0029765568759571527
696,69.60000000000001,470.6486819629182,1124.7511243219992,15.303396090720057,0,0,32,736,808,0.9108910891089109,0.0030156798770764413
697,69.7,470.967357543752,1124.9273687003893,15.303685859659248,0,0,32,736,808,0.9108910891089109,0.0030550006294315837
698,69.8,471.28510400665846,1125.1027318568877,15.303973586281103,0,0,32,736,808,0.9108910891089109,0.0030945160326510024
699,69.9,471.6019227066682,1125.277218197603,15.30425928499244,0,0,32,736,808,0.9108910891089109,0.0031342229703372245
700,70.0,471.91781500171646,1125.450832106615,15.304542970094866,0,0,32,736,808,0.9108910891089109,0.003174118311433536
