step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
485,0.008544921875,0.01693611755741952,0.04151258986145687,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
486,0.008056640625,0.016939047904603134,0.041500295994092294,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
487,0.009521484375,0.01693749224038402,0.04156136725290137,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
488,0.009765625,0.016934735143113895,0.041634034830372355,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
489,0.00927734375,0.016931921403080134,0.04168156166956863,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
490,0.00830078125,0.016927183725568257,0.041679785115372944,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
491,0.006591796875,0.016922012408326637,0.04159257710796921,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
492,0.007568359375,0.016915132458835913,0.041555069305639514,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
493,0.008544921875,0.016904799233900068,0.04156676470633312,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
494,0.008056640625,0.016894988898481976,0.04155392909051979,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
495,0.007568359375,0.016892864621369172,0.0415168077683646,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
496,0.004150390625,0.016888566831189646,0.041309159221930944,17,0,0.0,0,0.0,0,0.0,0,0.0,0.0
497,0.007568359375,0.01688282571358445,0.04127448559846164,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
498,0.00927734375,0.01688060633250683,0.04132560792997702,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
499,0.005615234375,0.01687598045328579,0.04119311356942725,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
