step,alive_count,survival_fraction,x_mean,x_rms,y_mean,y_rms,z_mean,z_rms,delta_mean,delta_rms,px_rms,py_rms,emittance_proxy_x,emittance_proxy_y
333,9853,0.9853,4.317680564081701e-05,0.006747949031993179,-1.9575892970450304e-05,0.007769595882047722,-0.01915607239869245,9.694218563239215,5.5229825003368175e-05,0.02012260782294976,0.0006081701896391622,0.00035687897915270166,2.0509124060115553e-06,2.234964238634906e-06
334,9853,0.9853,5.639735611500688e-05,0.007178467464198644,-9.972533544967985e-06,0.008205767626058347,-0.01901799783618408,9.730190717321687,4.942263121728434e-05,0.020028312769939938,0.0006035485250146926,0.0003739038373468693,2.0548619695284008e-06,2.2393537216811414e-06
335,9853,0.9853,6.874139843651639e-05,0.007557966007980795,-1.49594921030952e-07,0.00857273332556531,-0.01889444125814084,9.76574323030568,4.331761426173149e-05,0.01993421318970885,0.0005925893256799709,0.00039978067132858037,2.0588421133029204e-06,2.24357087271808e-06
336,9853,0.9853,8.002047098812034e-05,0.007872097012851924,9.74765845151896e-06,0.008858032891875077,-0.0187861472224865,9.800872673098,3.6929643981349866e-05,0.019840596086562107,0.0005756999380316271,0.00043139959994989896,2.06284375949013e-06,2.2476300067600326e-06
337,9853,0.9853,9.006244716332967e-05,0.008110413991463448,1.9571937202819887e-05,0.009053037940939992,-0.018693823112533092,9.835576269629541,3.027358665932042e-05,0.01974773242234056,0.0005535000779485084,0.00046578388452621296,2.066853045913023e-06,2.2515503437572468e-06
338,9853,0.9853,9.871413341589192e-05,0.008265827944556754,2.917606951926329e-05,0.009152518381963647,-0.018618139145884803,9.869851881294613,2.3364339846835378e-05,0.019655874183462024,0.0005268414538966717,0.0005004134737716337,2.0708523004702055e-06,2.25535467565083e-06
339,9853,0.9853,0.0001058435842900927,0.008334263576408575,3.841514501020296e-05,0.00915438580065771,-0.0185597282962677,9.903697989222037,1.6216884987798022e-05,0.01956525156115664,0.0004968383868295054,0.0005332758122304403,2.0748212381647778e-06,2.259067847521661e-06
340,9853,0.9853,0.00011134210109414225,0.008314460926084507,4.714863283501626e-05,0.009059566473999355,-0.018519186083798177,9.937113674484195,8.846358185535432e-06,0.019476070306671783,0.00046491025452029966,0.0005628081965691607,2.0787383005736447e-06,2.2627151563380757e-06
341,9853,0.9853,0.00011512588509691077,0.008207886066056658,5.5242448160933607e-05,0.008871979283177024,-0.018497070188334342,9.970098596376019,1.2681394383816935e-06,0.019388509327944645,0.00043283041404282595,0.0005878212926120005,2.0825820500364267e-06,2.266320772817327e-06
342,9853,0.9853,0.00011713732073793952,0.008018733575450977,6.257094211442149e-05,0.008598613721781603,-0.018493899839738395,10.002652968921618,-6.502039461723869e-06,0.019302718596182888,0.00040275883869147,0.0006074354123358844,2.086332528945686e-06,2.2699062867738275e-06
343,9853,0.9853,0.00011734586931861997,0.007754020396045618,6.90187913015879e-05,0.0082497201664935,-0.018510154938392715,10.034777535791685,-1.4447968509206386e-05,0.019218817429165255,0.00037719952242404504,0.0006210351048962729,2.089972498362733e-06,2.2734894647072338e-06
344,9853,0.9853,0.00011574855894821443,0.007423784839363684,7.448276369260709e-05,0.00783913690476952,-0.0185462748596657,10.0664735438392,-2.255281533212511e-05,0.019136893212644966,0.00035877753394851367,0.0006282394011193523,2.0934884795027854e-06,2.2770832913889662e-06
345,9853,0.9853,0.00011237006209510534,0.0070414133057458235,7.887333823482657e-05,0.0073847779632040976,-0.01860265689799603,10.097742715483879,-3.079896515034812e-05,0.01905700061229726,0.0003497418248882584,0.0006288838333855168,2.0968715358023337e-06,2.2806953462530395e-06
346,9853,0.9853,0.00010726235787167975,0.0066241107020389425,8.211615607077296e-05,0.006909268409873835,-0.01867965431087189,10.128587220196453,-3.916784819875242e-05,0.018979161316832423,0.0003512873645878579,0.0006230112564851016,2.100117751332732e-06,2.2843275420872796e-06
347,9853,0.9853,0.00010050398208346011,0.006193481346369897,8.415328181705483e-05,0.006440583121309727,-0.018777573931368797,10.15900964535188,-4.763975990276691e-05,0.018903364338966635,0.000363090909730044,0.0006108698050251282,2.103228382005163e-06,2.2879762295079076e-06
348,9853,0.9853,9.219887402012627e-05,0.005776036159340893,8.494425415166836e-05,0.006012223324514367,-0.01889667333112568,10.1890129667353,-5.619368131605483e-05,0.01882956688562813,0.0003834397800838545,0.00059291756291377,2.1062096778728544e-06,2.2916326475689984e-06
349,9853,0.9853,8.247483488011798e-05,0.005403100196461813,8.446690610238098e-05,0.005661890393369981,-0.019037157534415813,10.218600518995865,-6.480710960929593e-05,0.018757695792672172,0.00040984584792325623,0.0005698345797329821,2.1090723963397806e-06,2.2952836800222257e-06
350,9853,0.9853,7.148161852669983e-05,0.005109054826024031,8.27179370507001e-05,0.005427109196932498,-0.019199175308439,10.247775966351185,-7.345591042730304e-05,0.018687649502972935,0.0004396914138635325,0.0005425435949829137,2.111831045732117e-06,2.298912859367949e-06
351,9853,0.9853,5.9388680898702866e-05,0.004926564014944056,7.971322065440406e-05,0.005337047068050458,-0.01938281508450729,10.276543273848466,-8.211420537110411e-05,0.01861930055052654,0.0004706181369384914,0.0005122406761254583,2.1145029151435843e-06,2.3025015477964615e-06
352,9853,0.9853,4.638261976951556e-05,0.00487866008700296,7.548783569460129e-05,0.0054031422329943665,-0.019588100597935025,10.304906679487425,-9.075430839994683e-05,0.018552498497700153,0.0005006639574616551,0.0004804344134783041,2.1171069586657193e-06,2.3060302159604456e-06
353,9853,0.9853,3.266434158449436e-05,0.004970940808772394,7.009581027308477e-05,0.005614633055740911,-0.019814986368934893,10.33287066750368,-9.934672435542867e-05,0.018487073258698906,0.0005282628702926159,0.0004489839222930932,2.11966260935122e-06,2.3094797374810814e-06
354,9853,0.9853,1.8445996723626998e-05,0.005189349721184689,6.360957378110082e-05,0.005942708817000136,-0.02006335317982345,10.360439943099264,-0.00010786022098274457,0.01842283873050099,0.0005521975338845293,0.000420106019264579,2.122188600225411e-06,2.312832619106157e-06
355,9853,0.9853,3.947728638951526e-06,0.0055054274229434106,5.6119115553216324e-05,0.006349898008760087,-0.02033300373228036,10.387619408888002,-0.00011626198280889891,0.018359596643712214,0.0005715478317735538,0.0003962874845931066,2.1247018664551747e-06,2.316074093171912e-06
356,9853,0.9853,-1.0605714194637501e-05,0.005884894931451826,4.773085400371617e-05,0.006798501073403984,-0.02062365868930259,10.414414143297629,-0.00012451785122867377,0.01829714054060098,0.0005856496373893899,0.0003800088027897252,2.1272165948752717e-06,2.3191930098972193e-06
357,9853,0.9853,-2.4988451800605068e-05,0.0062944707123728785,3.856622519458176e-05,0.007255190705928451,-0.020934953317374234,10.440829381136863,-0.0001325926504614106,0.01823525978623435,0.0005940657620903208,0.00037323253703723687,2.1297434752340737e-06,2.3221824812845703e-06
358,9853,0.9853,-3.8976978008770426e-05,0.006705240681127369,2.876000507262565e-05,0.007692432512092753,-0.021266434943527812,10.466870496494652,-0.00014045059406790294,0.01817374352097174,0.0005965672935302222,0.00037680704873067943,2.1322891927492545e-06,2.3250402450824243e-06
359,9853,0.9853,-5.235364277568155e-05,0.007093517410595541,1.845838490768872e-05,0.008088306692257477,-0.021617561428697564,10.492542988090927,-0.00014805576187580194,0.018112384468041795,0.0005931231226580571,0.0003901512570689825,2.1348561849793026e-06,2.3277687353277198e-06
360,9853,0.9853,-6.49100565878363e-05,0.007440537489484657,7.816824637307806e-06,0.008425824740288305,-0.02198770083338702,10.517852467144309,-0.00015537263285020017,0.018050982517768627,0.000583896122207193,0.00041147108157326735,2.1374426687708773e-06,2.330374864321453e-06
361,9853,0.9853,-7.645036282049667e-05,0.00773183674813726,-3.0022862444462937e-06,0.008692238567194427,-0.022376132415512513,10.542804647764516,-0.0001623666559987367,0.017989348019455217,0.0005692453291165763,0.0004383363563495667,2.140042926239069e-06,2.332869538376122e-06
362,9853,0.9853,-8.679432567653274e-05,0.007956661614602657,-1.383212603976219e-05,0.008878498549034535,-0.022782049055509387,10.56740533981705,-0.0001690048390671856,0.017927304722393976,0.0005497343038690804,0.0004682376872484391,2.14264782336785e-06,2.3352669452563466e-06
363,9853,0.9853,-9.578018399284728e-05,0.008107519739945657,-2.4504058116838735e-05,0.008978876660419154,-0.02320456115317729,10.591660444148363,-0.00017525633371468955,0.017864692318689628,0.0005261463925285368,0.0004989151480391992,2.1452455217140717e-06,2.3375836639913047e-06
364,9853,0.9853,-0.00010326722471308965,0.008179873139659623,-3.485032623459151e-05,0.008990729501238014,-0.023642701987464036,10.61557595000317,-0.00018109299611178295,0.017801368552595783,0.000499507476796994,0.0005284768570686055,2.147822333506467e-06,2.339837656946986e-06
365,9853,0.9853,-0.00010913803410265052,0.008171950207599712,-4.470678320006564e-05,0.008914373489914432,-0.024095434477743472,10.639157934414888,-0.00018648990343868925,0.017737210874132273,0.0004711149038815413,0.0005554024433171329,2.1503636635975447e-06,2.342047209236645e-06
366,9853,0.9853,-0.00011330038973261492,0.008084653853675548,-5.391560605188732e-05,0.00875305430324053,-0.02456165923634016,10.662412563308003,-0.0001914258094465785,0.017672117629104388,0.00044256537916932947,0.0005785049028385673,2.1528549784927454e-06,2.344229881532704e-06
367,9853,0.9853,-0.0001156887617870767,0.007921552381526696,-6.232794974414904e-05,0.00851300482666066,-0.025040223759956595,10.685346094019453,-0.00019588352586857185,0.017606008793286384,0.0004157610236351609,0.0005968872450029497,2.155282743088011e-06,2.3464015392267167e-06
368,9853,0.9853,-0.0001162653982584285,0.007688950294749274,-6.980649102700526e-05,0.008203596466826524,-0.02552993257462802,10.707964878926877,-0.0001998502207450487,0.017538826275023314,0.0003928492445773448,0.0006099068625353291,2.157635269639192e-06,2.348575514038988e-06
369,9853,0.9853,-0.00011502097499819833,0.007396044685370406,-7.622781493839154e-05,0.007837593821435854,-0.02602955812649057,10.730275369865808,-0.00020331762931549444,0.017470533826893026,0.0003760290107478253,0.0006171500701988618,2.1599034305263287e-06,2.3507619442053894e-06
370,9853,0.9853,-0.00011197479830217669,0.007055175035375762,-8.148459806629929e-05,0.007431513762003868,-0.0265378521997793,10.75228412302569,-0.00020628217764719704,0.01740111662193621,0.00036717577339105277,0.0006184157522175246,2.162081196059175e-06,2.352967327029158e-06
371,9853,0.9853,-0.00010717455464687574,0.006682160508946434,-8.5487545515426e-05,0.007006046954362534,-0.02705355764389726,10.773997804035657,-0.00020874502323546125,0.017330580561631056,0.00036735682353324187,0.000613706499826186,2.1641659702530896e-06,2.355194303739723e-06
372,9853,0.9853,-0.00010069560927887018,0.006296667797113019,-8.81670422886625e-05,0.006586383859798147,-0.02757542020198597,10.795423192983622,-0.00021071202006912602,0.017258951389637043,0.0003764812552672534,0.000603226089854357,2.1661587104366968e-06,2.3574416821400415e-06
373,9853,0.9853,-9.263986250487169e-05,0.0059224259004139156,-8.94744845165337e-05,0.006202046507625246,-0.028102200252158774,10.816567189154311,-0.0002121936178287121,0.017186273686143186,0.0003933305755916025,0.0005873828782210347,2.1680638299225993e-06,2.359704688310853e-06
374,9853,0.9853,-8.31341796473227e-05,0.005586860266032863,-8.938326155284439e-05,0.005885466551856344,-0.028632684296730538,10.837436815320505,-0.00021320470579744768,0.01711260981192864,0.0004159487762555407,0.0005667993327202067,2.1698888959574948e-06,2.3619754254663104e-06
375,9853,0.9853,-7.23284176178688e-05,0.005319398915800597,-8.788936629416648e-05,0.00566833882167206,-0.029165696061224138,10.858039221473682,-0.00021376441167243228,0.017038038859376364,0.0004421278997333661,0.000542328223828162,2.1716441469903403e-06,2.364243506607327e-06
376,9853,0.9853,-6.0393077810017865e-05,0.005147639828294485,-8.501161804424777e-05,0.0055754530751234085,-0.029700107090405155,10.878381687931892,-0.00021389586385974662,0.016962655650979035,0.00046976201277014755,0.0005150753606298352,2.173341863276603e-06,2.366496818458597e-06
377,9853,0.9853,-4.751662140525813e-05,0.005091467077715344,-8.079148968233421e-05,0.0056178267869517635,-0.030234846750054594,10.89847162781077,-0.00021362592325534883,0.01688656980636694,0.0004970192538336662,0.00048642593567176936,2.1749956324366846e-06,2.3687223677261493e-06
378,9853,0.9853,-3.390248910105894e-05,0.0051572719752297075,-7.529253864020345e-05,0.00578902735174118,-0.030768911558192887,10.918316588885071,-0.00021298488730236656,0.01680990487898271,0.0005223879657290904,0.00045806413387629953,2.176619556447284e-06,2.3709071572499218e-06
379,9853,0.9853,-1.9765872579934236e-05,0.0053357950036929565,-6.859944906550277e-05,0.00606734809228577,-0.03130137377644885,10.937924254900313,-0.00021200616570865116,0.016732797545607445,0.00054466341090292,0.0004319605695058023,2.1782274484978176e-06,2.373039039270127e-06
380,9853,0.9853,-5.330289624056937e-06,0.005605182999512255,-6.081670035699528e-05,0.006422260033329411,-0.03183138919072044,10.957302446415575,-0.00021072592408056281,0.016655396817956674,0.0005629164507139678,0.00041027979439755636,2.179832067212332e-06,2.375107495735617e-06
381,9853,0.9853,9.175981475138822e-06,0.005937094362033161,-5.2066884802679874e-05,0.006821142929222683,-0.03235820400092185,10.976459121268174,-0.00020918268934339436,0.01657786323673896,0.0005764628264372644,0.0003951469373270247,2.1814444321138004e-06,2.377104301150926e-06
382,9853,0.9853,2.352354976150484e-05,0.006302363496602644,-4.248870413689096e-05,0.007233715242335925,-0.032881160724280344,10.995402374748943,-0.00020741690957372895,0.016500368005284025,0.0005848391398972221,0.00038825271675729323,2.1830732582263345e-06,2.3790240315195235e-06
383,9853,0.9853,3.748558149094556e-05,0.0066744435304839185,-3.2234681267993763e-05,0.007633990781761154,-0.033399702998214646,11.01414043956391,-0.00020547046104554942,0.01642309202169721,0.0005877863488337722,0.0003904052168141213,2.184724539809051e-06,2.380864392979005e-06
384,9853,0.9853,5.084143114386472e-05,0.007030795422284855,-2.1468629041683852e-05,0.008000684492173097,-0.03391337915082855,11.032681685636259,-0.00020338609701293223,0.016346224774513054,0.0005852399634072052,0.00040127013986874377,2.186401303898268e-06,2.382626355102089e-06
385,9853,0.9853,6.338017313974467e-05,0.0073530823172011294,-1.0362922549417114e-05,0.008316938452162989,-0.03442184439336091,11.051034619773425,-0.00020120683595757633,0.016269963075773695,0.0005773260228507691,0.0004194810028972323,2.188103544143387e-06,2.384314085833331e-06
386,9853,0.9853,7.490397543342317e-05,0.007626874887404004,9.043749461394235e-07,0.008569868738028792,-0.03492486148325483,11.06920788519106,-0.00019897529147441345,0.016194509616160115,0.0005643623410116486,0.00044304138974516933,2.18982833490946e-06,2.3859346968879522e-06
387,9853,0.9853,8.523125891687156e-05,0.00784124918701153,1.2152479990582008e-05,0.008750147427828307,-0.03542229971194083,11.087210260850878,-0.00019673295124637467,0.016120071338328292,0.0005468649826725643,0.0004697703892948114,2.1915701153343375e-06,2.387497819420053e-06
388,9853,0.9853,9.419959037359841e-05,0.007988432610369339,2.3200897125887407e-05,0.008851685065080796,-0.035914132090056755,11.105050660536367,-0.0001945194181475706,0.016046857636362453,0.0005255601657953533,0.0004976119913954909,2.1933211234994164e-06,2.389015039214326e-06
389,9853,0.9853,0.00010166826155022896,0.008063541527568772,3.387241354998067e-05,0.008871418728969903,-0.03640043063542567,11.122738131561146,-0.00019237163183727403,0.0159750784009455,0.0005014013297152269,0.0005247822752769304,2.195071952595558e-06,2.390499228038057e-06
390,9853,0.9853,0.0001075205126055502,0.008064410851376486,4.399602759677247e-05,0.008809193839069156,-0.036881359715018804,11.140281852982035,-0.00019032309370725187,0.01590494194126292,0.00047558906495337856,0.0005498083007122415,2.1968121943821985e-06,2.391963812743693e-06
391,9853,0.9853,0.00011166536462889408,0.007991504818919954,5.340976051452264e-05,0.008667728378230467,-0.037357167449286945,11.157691133174211,-0.00018840312124849745,0.01583665282550428,0.0004495863133479725,0.0005715161512729385,2.19853113071377e-06,2.3934220260552823e-06
